				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
蠟燭	浪漫	食物	晚餐	0.475	0.268	0.407	0.49	0.229	0.215	0.246
牛排	團圓	享受	晚餐	0.475	0.45	0.279	0.298	0.172	0.21	0.169
美味	約會	月亮	晚餐	0.474	0.492	0.391	0.273	0.236	0.245	0.201
牛排	相聚	媽媽	晚餐	0.473	0.45	0.331	0.262	0.239	0.193	0.139
牛排	蠟燭	相聚	晚餐	0.47	0.45	0.268	0.331	0.24	0.239	0.1
約會	月亮	享受	晚餐	0.465	0.391	0.273	0.298	0.201	0.171	0.125
相聚	餐桌	媽媽	晚餐	0.463	0.331	0.474	0.262	0.241	0.139	0.225
聚會	月亮	享受	晚餐	0.46	0.367	0.273	0.298	0.141	0.212	0.125
牛排	約會	月亮	晚餐	0.459	0.45	0.391	0.273	0.222	0.232	0.201
牛排	月亮	享受	晚餐	0.454	0.45	0.273	0.298	0.232	0.21	0.125
牛排	耶穌	幸福	晚餐	0.439	0.45	0.348	0.292	0.195	0.241	0.214
牛排	溫馨	月亮	晚餐	0.428	0.45	0.256	0.273	0.155	0.232	0.165
最後	月亮	享受	晚餐	0.426	0.255	0.273	0.298	0.112	0.163	0.125
牛排	團聚	月亮	晚餐	0.422	0.45	0.256	0.273	0.171	0.232	0.155
浪漫	家人	最後	晚餐	0.412	0.407	0.334	0.255	0.221	0.188	0.174
浪漫	家人	耶穌	晚餐	0.409	0.407	0.334	0.348	0.221	0.216	0.243
團聚	美味	月亮	晚餐	0.393	0.256	0.492	0.273	0.229	0.155	0.245
蠟燭	浪漫	家人	晚餐	0.39	0.268	0.407	0.334	0.229	0.169	0.221
牛排	相聚	月亮	晚餐	0.381	0.45	0.331	0.273	0.239	0.232	0.203
牛排	蠟燭	幸福	晚餐	0.36	0.45	0.268	0.292	0.24	0.241	0.169
家人	約會	月亮	晚餐	0.359	0.334	0.391	0.273	0.197	0.24	0.201
牛排	幸福	媽媽	晚餐	0.35	0.45	0.292	0.262	0.241	0.193	0.22
家人	最後	月亮	晚餐	0.336	0.334	0.255	0.273	0.174	0.24	0.112
相聚	最後	月亮	晚餐	0.335	0.331	0.255	0.273	0.21	0.203	0.112
最後	月亮	愉快	晚餐	0.33	0.255	0.273	0.35	0.112	0.238	0.199
溫馨	家人	月亮	晚餐	0.246	0.256	0.334	0.273	0.212	0.165	0.24
