				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
衣服	豬八戒	圓形	鏡子	0.512	0.306	0.305	0.395	0.173	0.136	0.185
反射	打扮	豬八戒	鏡子	0.511	0.409	0.262	0.305	0.183	0.065	0.217
影像	梳子	豬八戒	鏡子	0.508	0.262	0.426	0.305	0.157	0.108	0.22
影像	打扮	圓形	鏡子	0.507	0.262	0.262	0.395	0.173	0.143	0.096
光亮	打扮	圓形	鏡子	0.504	0.365	0.262	0.395	0.206	0.215	0.096
光亮	衣服	豬八戒	鏡子	0.502	0.365	0.306	0.305	0.226	0.075	0.173
巫婆	光亮	豬八戒	鏡子	0.496	0.288	0.365	0.305	0.144	0.243	0.075
自我	梳子	光亮	鏡子	0.494	0.268	0.426	0.365	0.162	0.164	0.239
女人	光亮	儀容	鏡子	0.493	0.32	0.365	0.419	0.178	0.224	0.208
女人	光亮	豬八戒	鏡子	0.49	0.32	0.365	0.305	0.178	0.248	0.075
光亮	衣服	圓形	鏡子	0.488	0.365	0.306	0.395	0.226	0.215	0.136
影像	衣服	圓形	鏡子	0.481	0.262	0.306	0.395	0.204	0.143	0.136
反射	梳子	打扮	鏡子	0.48	0.409	0.426	0.262	0.187	0.183	0.247
自我	美麗	衣服	鏡子	0.479	0.268	0.431	0.306	0.138	0.202	0.185
影像	臉	打扮	鏡子	0.474	0.262	0.442	0.262	0.114	0.173	0.205
光亮	臉	打扮	鏡子	0.473	0.365	0.442	0.262	0.185	0.206	0.205
影像	巫婆	儀容	鏡子	0.47	0.262	0.288	0.419	0.202	0.156	0.141
儀容	光滑	豬八戒	鏡子	0.464	0.419	0.279	0.305	0.249	0.18	0.111
打扮	豬八戒	圓形	鏡子	0.464	0.262	0.305	0.395	0.217	0.096	0.185
影像	巫婆	臉	鏡子	0.462	0.262	0.288	0.442	0.202	0.114	0.214
自我	巫婆	光亮	鏡子	0.458	0.268	0.288	0.365	0.155	0.164	0.144
玻璃	打扮	豬八戒	鏡子	0.456	0.418	0.262	0.305	0.182	0.13	0.217
巫婆	衣服	圓形	鏡子	0.45	0.288	0.306	0.395	0.247	0.155	0.136
自我	梳子	豬八戒	鏡子	0.45	0.268	0.426	0.305	0.162	0.168	0.22
巫婆	儀容	豬八戒	鏡子	0.449	0.288	0.419	0.305	0.141	0.243	0.18
影像	巫婆	圓形	鏡子	0.446	0.262	0.288	0.395	0.202	0.143	0.155
女人	豬八戒	圓形	鏡子	0.443	0.32	0.305	0.395	0.248	0.145	0.185
