				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
罰單	鎮暴	黑暗	警察	0.539	0.273	0.499	0.257	0.21	0.06	0.22
壞人	秩序	哨子	警察	0.536	0.421	0.345	0.266	0.192	0.168	0.136
交通	貪污	伯伯	警察	0.535	0.46	0.306	0.342	0.234	0.164	0.175
哨子	流氓	臨檢	警察	0.532	0.266	0.456	0.406	0.207	0.143	0.246
條子	臨檢	黑暗	警察	0.532	0.259	0.406	0.257	0.203	0.101	0.086
流氓	臨檢	手槍	警察	0.53	0.456	0.406	0.362	0.246	0.23	0.218
罰單	流氓	手槍	警察	0.527	0.273	0.456	0.362	0.108	0.226	0.23
臨檢	黑暗	手槍	警察	0.524	0.406	0.257	0.362	0.086	0.218	0.198
正義	哨子	臨檢	警察	0.52	0.332	0.266	0.406	0.17	0.172	0.143
條子	伯伯	犯罪	警察	0.518	0.259	0.342	0.455	0.202	0.208	0.127
罰單	保衛	犯罪	警察	0.513	0.273	0.325	0.455	0.154	0.205	0.181
秩序	條子	伯伯	警察	0.507	0.345	0.259	0.342	0.135	0.1	0.202
褓母	秩序	條子	警察	0.501	0.26	0.345	0.259	0.168	0.058	0.135
褓母	罰單	手槍	警察	0.501	0.26	0.273	0.362	0.067	0.1	0.226
保衛	臨檢	黑暗	警察	0.501	0.325	0.406	0.257	0.249	0.153	0.086
伯伯	臨檢	手槍	警察	0.5	0.342	0.406	0.362	0.159	0.232	0.218
秩序	條子	臨檢	警察	0.498	0.345	0.259	0.406	0.135	0.173	0.203
交通	褓母	黑暗	警察	0.494	0.46	0.26	0.257	0.117	0.174	0.191
交通	保衛	黑暗	警察	0.493	0.46	0.325	0.257	0.222	0.174	0.153
罰單	保衛	黑暗	警察	0.488	0.273	0.325	0.257	0.154	0.06	0.153
哨子	臨檢	黑暗	警察	0.486	0.266	0.406	0.257	0.143	0.215	0.086
罰單	哨子	流氓	警察	0.484	0.273	0.266	0.456	0.195	0.108	0.207
保衛	伯伯	臨檢	警察	0.483	0.325	0.342	0.406	0.181	0.249	0.159
保衛	流氓	臨檢	警察	0.483	0.325	0.456	0.406	0.209	0.249	0.246
交通	保衛	臨檢	警察	0.48	0.46	0.325	0.406	0.222	0.24	0.249
褓母	臨檢	手槍	警察	0.479	0.26	0.406	0.362	0.23	0.1	0.218
貪污	伯伯	臨檢	警察	0.479	0.306	0.342	0.406	0.175	0.241	0.159
罰單	保衛	伯伯	警察	0.475	0.273	0.325	0.342	0.154	0.13	0.181
罰單	哨子	犯罪	警察	0.475	0.273	0.266	0.455	0.195	0.205	0.119
褓母	鎮暴	黑暗	警察	0.474	0.26	0.499	0.257	0.13	0.191	0.22
褓母	執法	黑暗	警察	0.474	0.26	0.483	0.257	0.111	0.191	0.224
褓母	罰單	保衛	警察	0.473	0.26	0.273	0.325	0.067	0.164	0.154
條子	伯伯	執法	警察	0.472	0.259	0.342	0.483	0.202	0.23	0.18
褓母	罰單	黑暗	警察	0.47	0.26	0.273	0.257	0.067	0.191	0.06
貪污	秩序	哨子	警察	0.47	0.306	0.345	0.266	0.176	0.136	0.136
貪污	秩序	臨檢	警察	0.467	0.306	0.345	0.406	0.176	0.241	0.173
條子	保衛	犯罪	警察	0.467	0.259	0.325	0.455	0.181	0.208	0.181
壞人	褓母	秩序	警察	0.467	0.421	0.26	0.345	0.199	0.192	0.168
褓母	保衛	流氓	警察	0.467	0.26	0.325	0.456	0.164	0.201	0.209
正義	罰單	伯伯	警察	0.464	0.332	0.273	0.342	0.163	0.19	0.13
哨子	保衛	流氓	警察	0.464	0.266	0.325	0.456	0.167	0.207	0.209
條子	哨子	犯罪	警察	0.463	0.259	0.266	0.455	0.189	0.208	0.119
褓母	罰單	秩序	警察	0.463	0.26	0.273	0.345	0.067	0.168	0.178
保衛	伯伯	黑暗	警察	0.459	0.325	0.342	0.257	0.181	0.153	0.13
貪污	哨子	臨檢	警察	0.459	0.306	0.266	0.406	0.136	0.241	0.143
交通	貪污	臨檢	警察	0.457	0.46	0.306	0.406	0.234	0.24	0.241
正義	褓母	罰單	警察	0.445	0.332	0.26	0.273	0.189	0.163	0.067
