				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
吵雜	工人	機油	機器	0.444	0.256	0.334	0.356	0.109	0.199	0.194
吵雜	生產	機油	機器	0.443	0.256	0.433	0.356	0.156	0.199	0.247
吵雜	工人	進步	機器	0.443	0.256	0.334	0.322	0.109	0.154	0.206
吵雜	工人	工具	機器	0.443	0.256	0.334	0.312	0.109	0.119	0.231
吵雜	工具	電力	機器	0.442	0.256	0.312	0.354	0.119	0.175	0.185
故障	吵雜	進步	機器	0.442	0.317	0.256	0.322	0.164	0.136	0.154
生鏽	工具	電力	機器	0.44	0.312	0.312	0.354	0.203	0.149	0.185
生產	工具	噪音	機器	0.438	0.433	0.312	0.321	0.248	0.181	0.199
現代	工具	噪音	機器	0.432	0.385	0.312	0.321	0.221	0.166	0.199
吵雜	現代	電池	機器	0.429	0.256	0.385	0.393	0.144	0.212	0.249
工業	吵雜	效率	機器	0.429	0.494	0.256	0.3	0.189	0.201	0.231
工業	生鏽	工具	機器	0.426	0.494	0.312	0.312	0.25	0.238	0.203
吵雜	進步	機油	機器	0.426	0.256	0.322	0.356	0.154	0.199	0.156
運作	工具	機油	機器	0.424	0.402	0.312	0.356	0.247	0.217	0.183
吵雜	工具	機油	機器	0.423	0.256	0.312	0.356	0.119	0.199	0.183
生產	工具	機油	機器	0.423	0.433	0.312	0.356	0.248	0.247	0.183
工作	現代	生鏽	機器	0.422	0.253	0.385	0.312	0.122	0.184	0.222
運作	工人	工具	機器	0.42	0.402	0.334	0.312	0.151	0.247	0.231
工業	工作	生鏽	機器	0.42	0.494	0.253	0.312	0.205	0.25	0.184
工具	電力	噪音	機器	0.416	0.312	0.354	0.321	0.185	0.199	0.186
吵雜	工具	進步	機器	0.414	0.256	0.312	0.322	0.119	0.154	0.202
工人	噪音	電池	機器	0.409	0.334	0.321	0.393	0.217	0.184	0.239
工作	吵雜	現代	機器	0.403	0.253	0.256	0.385	0.224	0.122	0.144
吵雜	工具	電池	機器	0.401	0.256	0.312	0.393	0.119	0.212	0.229
操作	生鏽	電力	機器	0.398	0.31	0.312	0.354	0.194	0.235	0.149
工人	工具	電池	機器	0.396	0.334	0.312	0.393	0.231	0.184	0.229
工人	工具	機油	機器	0.394	0.334	0.312	0.356	0.231	0.194	0.183
現代	工具	電池	機器	0.392	0.385	0.312	0.393	0.221	0.249	0.229
故障	吵雜	工人	機器	0.387	0.317	0.256	0.334	0.164	0.247	0.109
故障	工人	進步	機器	0.386	0.317	0.334	0.322	0.247	0.136	0.206
工業	工作	吵雜	機器	0.384	0.494	0.253	0.256	0.205	0.189	0.224
吵雜	操作	機油	機器	0.38	0.256	0.31	0.356	0.168	0.199	0.176
工業	吵雜	生鏽	機器	0.378	0.494	0.256	0.312	0.189	0.25	0.245
生鏽	電力	效率	機器	0.368	0.312	0.354	0.3	0.149	0.203	0.245
工作	吵雜	人工	機器	0.364	0.253	0.256	0.445	0.224	0.237	0.127
吵雜	操作	進步	機器	0.363	0.256	0.31	0.322	0.168	0.154	0.203
工人	噪音	進步	機器	0.362	0.334	0.321	0.322	0.217	0.206	0.192
現代	生鏽	工具	機器	0.362	0.385	0.312	0.312	0.222	0.221	0.203
工具	噪音	進步	機器	0.361	0.312	0.321	0.322	0.199	0.202	0.192
工具	噪音	電池	機器	0.359	0.312	0.321	0.393	0.199	0.229	0.239
生鏽	工人	電動	機器	0.358	0.312	0.334	0.354	0.218	0.228	0.196
吵雜	操作	電動	機器	0.355	0.256	0.31	0.354	0.168	0.171	0.225
吵雜	生鏽	電力	機器	0.352	0.256	0.312	0.354	0.245	0.175	0.149
故障	吵雜	電動	機器	0.35	0.317	0.256	0.354	0.164	0.241	0.171
運作	工具	噪音	機器	0.349	0.402	0.312	0.321	0.247	0.24	0.199
現代	生鏽	效率	機器	0.348	0.385	0.312	0.3	0.222	0.223	0.203
工人	噪音	電動	機器	0.347	0.334	0.321	0.354	0.217	0.196	0.249
吵雜	現代	效率	機器	0.342	0.256	0.385	0.3	0.144	0.231	0.223
吵雜	操作	電力	機器	0.342	0.256	0.31	0.354	0.168	0.175	0.235
吵雜	現代	生鏽	機器	0.341	0.256	0.385	0.312	0.144	0.245	0.222
