				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
熱	能量	眼鏡	太陽	0.559	0.386	0.27	0.447	0.198	0.227	0.118
刺眼	恆星	白雲	太陽	0.557	0.319	0.467	0.341	0.205	0.143	0.223
白天	白雲	眼鏡	太陽	0.557	0.301	0.341	0.447	0.198	0.112	0.222
刺眼	行星	火熱	太陽	0.557	0.319	0.33	0.27	0.116	0.228	0.017
明亮	熱	眼鏡	太陽	0.555	0.294	0.386	0.447	0.135	0.21	0.227
能量	白天	眼鏡	太陽	0.553	0.27	0.301	0.447	0.235	0.118	0.112
熱情	白雲	眼鏡	太陽	0.552	0.329	0.341	0.447	0.121	0.222	0.222
白雲	行星	眼鏡	太陽	0.552	0.341	0.33	0.447	0.116	0.222	0.228
明亮	熱	行星	太陽	0.548	0.294	0.386	0.33	0.135	0.212	0.115
光明	熱情	恆星	太陽	0.548	0.308	0.329	0.467	0.177	0.185	0.195
光明	行星	光線	太陽	0.547	0.308	0.33	0.469	0.099	0.216	0.244
熱	白天	白雲	太陽	0.546	0.386	0.301	0.341	0.121	0.164	0.198
發光	白雲	行星	太陽	0.544	0.371	0.341	0.33	0.184	0.199	0.116
光明	白天	眼鏡	太陽	0.544	0.308	0.301	0.447	0.238	0.162	0.112
白天	熱力	行星	太陽	0.543	0.301	0.392	0.33	0.173	0.119	0.187
熱	刺眼	白雲	太陽	0.542	0.386	0.319	0.341	0.197	0.164	0.143
白天	白雲	行星	太陽	0.539	0.301	0.341	0.33	0.198	0.119	0.116
炙熱	白天	行星	太陽	0.535	0.463	0.301	0.33	0.218	0.222	0.119
刺眼	熱情	行星	太陽	0.534	0.319	0.329	0.33	0.202	0.116	0.125
光亮	炎熱	行星	太陽	0.532	0.268	0.422	0.33	0.176	0.163	0.149
能量	火熱	眼鏡	太陽	0.53	0.27	0.27	0.447	0.153	0.118	0.184
熱情	白天	恆星	太陽	0.53	0.329	0.301	0.467	0.154	0.195	0.219
熱	光亮	眼鏡	太陽	0.53	0.386	0.268	0.447	0.123	0.227	0.221
熱情	行星	眼鏡	太陽	0.53	0.329	0.33	0.447	0.125	0.222	0.228
光明	熱	白天	太陽	0.528	0.308	0.386	0.301	0.108	0.238	0.121
能量	白雲	火熱	太陽	0.527	0.27	0.341	0.27	0.065	0.153	0.135
光亮	熱力	行星	太陽	0.527	0.268	0.392	0.33	0.112	0.163	0.187
溫暖	白天	恆星	太陽	0.526	0.332	0.301	0.467	0.175	0.18	0.219
溫暖	行星	眼鏡	太陽	0.525	0.332	0.33	0.447	0.155	0.2	0.228
刺眼	能量	白雲	太陽	0.525	0.319	0.27	0.341	0.197	0.143	0.065
刺眼	熱情	白雲	太陽	0.523	0.319	0.329	0.341	0.202	0.143	0.121
白雲	火熱	光線	太陽	0.523	0.341	0.27	0.469	0.135	0.202	0.219
光明	熱情	眼鏡	太陽	0.522	0.308	0.329	0.447	0.177	0.162	0.222
能量	熾熱	白雲	太陽	0.521	0.27	0.411	0.341	0.232	0.065	0.204
熱	能量	天空	太陽	0.52	0.386	0.27	0.408	0.198	0.148	0.197
熱	光亮	白雲	太陽	0.519	0.386	0.268	0.341	0.123	0.164	0.189
刺眼	行星	眼鏡	太陽	0.517	0.319	0.33	0.447	0.116	0.233	0.228
刺眼	恆星	火熱	太陽	0.517	0.319	0.467	0.27	0.205	0.228	0.107
白雲	火熱	眼鏡	太陽	0.516	0.341	0.27	0.447	0.135	0.222	0.184
明亮	熱力	行星	太陽	0.515	0.294	0.392	0.33	0.102	0.212	0.187
溫暖	白天	行星	太陽	0.514	0.332	0.301	0.33	0.175	0.155	0.119
溫暖	眼鏡	星星	太陽	0.514	0.332	0.447	0.39	0.2	0.234	0.221
光亮	炎熱	恆星	太陽	0.513	0.268	0.422	0.467	0.176	0.244	0.224
刺眼	熱情	恆星	太陽	0.513	0.319	0.329	0.467	0.202	0.205	0.195
光亮	行星	火熱	太陽	0.511	0.268	0.33	0.27	0.163	0.176	0.017
刺眼	白雲	眼鏡	太陽	0.509	0.319	0.341	0.447	0.143	0.233	0.222
發光	熱力	白雲	太陽	0.506	0.371	0.392	0.341	0.22	0.184	0.194
明亮	熱力	白雲	太陽	0.506	0.294	0.392	0.341	0.102	0.226	0.194
光亮	熱力	白雲	太陽	0.505	0.268	0.392	0.341	0.112	0.189	0.194
熱情	白天	白雲	太陽	0.499	0.329	0.301	0.341	0.154	0.121	0.198
炙熱	白天	白雲	太陽	0.498	0.463	0.301	0.341	0.218	0.19	0.198
明亮	熱	白雲	太陽	0.497	0.294	0.386	0.341	0.135	0.226	0.164
熱	刺眼	眼鏡	太陽	0.495	0.386	0.319	0.447	0.197	0.227	0.233
光明	火熱	眼鏡	太陽	0.49	0.308	0.27	0.447	0.187	0.162	0.184
熾熱	白天	白雲	太陽	0.489	0.411	0.301	0.341	0.162	0.204	0.198
刺眼	能量	眼鏡	太陽	0.487	0.319	0.27	0.447	0.197	0.233	0.118
發光	熱力	行星	太陽	0.487	0.371	0.392	0.33	0.22	0.199	0.187
光明	白天	行星	太陽	0.483	0.308	0.301	0.33	0.238	0.099	0.119
光亮	恆星	火熱	太陽	0.478	0.268	0.467	0.27	0.244	0.176	0.107
能量	天空	火熱	太陽	0.475	0.27	0.408	0.27	0.197	0.153	0.122
光亮	白雲	行星	太陽	0.471	0.268	0.341	0.33	0.189	0.163	0.116
白天	恆星	白雲	太陽	0.47	0.301	0.467	0.341	0.219	0.198	0.223
白天	熱力	白雲	太陽	0.468	0.301	0.392	0.341	0.173	0.198	0.194
明亮	行星	火熱	太陽	0.465	0.294	0.33	0.27	0.212	0.199	0.017
光亮	炙熱	白雲	太陽	0.462	0.268	0.463	0.341	0.23	0.189	0.19
白天	白雲	火熱	太陽	0.455	0.301	0.341	0.27	0.198	0.123	0.135
光明	白天	熱力	太陽	0.449	0.308	0.301	0.392	0.238	0.14	0.173
光亮	炙熱	行星	太陽	0.445	0.268	0.463	0.33	0.23	0.163	0.222
光亮	熱情	行星	太陽	0.445	0.268	0.329	0.33	0.194	0.163	0.125
刺眼	熱情	眼鏡	太陽	0.437	0.319	0.329	0.447	0.202	0.233	0.222
光明	白天	恆星	太陽	0.435	0.308	0.301	0.467	0.238	0.185	0.219
光亮	熱情	白雲	太陽	0.434	0.268	0.329	0.341	0.194	0.189	0.121
光亮	行星	眼鏡	太陽	0.432	0.268	0.33	0.447	0.163	0.221	0.228
光亮	熱情	恆星	太陽	0.432	0.268	0.329	0.467	0.194	0.244	0.195
明亮	白雲	眼鏡	太陽	0.425	0.294	0.341	0.447	0.226	0.21	0.222
刺眼	白雲	火熱	太陽	0.424	0.319	0.341	0.27	0.143	0.228	0.135
光亮	白雲	眼鏡	太陽	0.424	0.268	0.341	0.447	0.189	0.221	0.222
光明	火熱	光線	太陽	0.424	0.308	0.27	0.469	0.187	0.216	0.219
能量	天空	熾熱	太陽	0.423	0.27	0.408	0.411	0.197	0.232	0.237
光明	炙熱	白天	太陽	0.421	0.308	0.463	0.301	0.195	0.238	0.218
光亮	恆星	白雲	太陽	0.421	0.268	0.467	0.341	0.244	0.189	0.223
明亮	行星	眼鏡	太陽	0.42	0.294	0.33	0.447	0.212	0.21	0.228
明亮	火熱	眼鏡	太陽	0.417	0.294	0.27	0.447	0.199	0.21	0.184
能量	白天	白雲	太陽	0.414	0.27	0.301	0.341	0.235	0.065	0.198
明亮	白雲	行星	太陽	0.412	0.294	0.341	0.33	0.226	0.212	0.116
光明	熾熱	白天	太陽	0.407	0.308	0.411	0.301	0.213	0.238	0.162
光亮	熱情	眼鏡	太陽	0.406	0.268	0.329	0.447	0.194	0.221	0.222
熱	能量	白天	太陽	0.404	0.386	0.27	0.301	0.198	0.121	0.235
光亮	火熱	眼鏡	太陽	0.403	0.268	0.27	0.447	0.176	0.221	0.184
刺眼	火熱	眼鏡	太陽	0.39	0.319	0.27	0.447	0.228	0.233	0.184
熱	刺眼	能量	太陽	0.382	0.386	0.319	0.27	0.197	0.198	0.197
光亮	白雲	火熱	太陽	0.378	0.268	0.341	0.27	0.189	0.176	0.135
光明	熱情	白天	太陽	0.37	0.308	0.329	0.301	0.177	0.238	0.154
能量	熾熱	白天	太陽	0.354	0.27	0.411	0.301	0.232	0.235	0.162
明亮	白雲	火熱	太陽	0.345	0.294	0.341	0.27	0.226	0.199	0.135
光明	白天	火熱	太陽	0.33	0.308	0.301	0.27	0.238	0.187	0.123
能量	白天	火熱	太陽	0.33	0.27	0.301	0.27	0.235	0.153	0.123
刺眼	能量	火熱	太陽	0.28	0.319	0.27	0.27	0.197	0.228	0.153
