				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
誤點	旅行	冒煙	火車	0.594	0.426	0.345	0.31	0.181	0.161	0.145
山洞	軌道	遲到	火車	0.592	0.276	0.496	0.371	0.248	0.081	0.223
回家	月台	運輸	火車	0.591	0.316	0.346	0.488	0.207	0.175	0.177
機車	工具	冒煙	火車	0.59	0.445	0.306	0.31	0.143	0.209	0.119
山洞	誤點	煙	火車	0.59	0.276	0.426	0.337	0.084	0.164	0.201
回家	軌道	冒煙	火車	0.59	0.316	0.496	0.31	0.129	0.223	0.18
交通	誤點	煙	火車	0.59	0.391	0.426	0.337	0.229	0.134	0.201
煤炭	煙囟	出軌	火車	0.589	0.319	0.273	0.446	0.127	0.217	0.105
山洞	機車	遲到	火車	0.589	0.276	0.445	0.371	0.213	0.081	0.21
誤點	煙	機車	火車	0.585	0.426	0.337	0.445	0.201	0.178	0.244
月台	動力	遲到	火車	0.585	0.346	0.389	0.371	0.12	0.158	0.244
交通	誤點	便當	火車	0.583	0.391	0.426	0.417	0.229	0.214	0.208
交通	誤點	煙囟	火車	0.582	0.391	0.426	0.273	0.229	0.139	0.14
誤點	月台	煙	火車	0.581	0.426	0.346	0.337	0.147	0.201	0.18
誤點	便當	煙囟	火車	0.58	0.426	0.417	0.273	0.208	0.14	0.188
月台	冒煙	出軌	火車	0.58	0.346	0.31	0.446	0.106	0.177	0.24
煙	工具	遲到	火車	0.579	0.337	0.306	0.371	0.078	0.216	0.141
誤點	當兵	煙囟	火車	0.573	0.426	0.347	0.273	0.177	0.14	0.156
月台	煙	出軌	火車	0.572	0.346	0.337	0.446	0.18	0.177	0.2
機車	遲到	煙囟	火車	0.571	0.445	0.371	0.273	0.21	0.16	0.149
煤炭	遠行	煙囟	火車	0.569	0.319	0.41	0.273	0.149	0.127	0.156
回家	煤炭	捷運	火車	0.566	0.316	0.319	0.447	0.152	0.161	0.202
煤炭	遲到	煙囟	火車	0.564	0.319	0.371	0.273	0.124	0.127	0.149
交通	月台	出軌	火車	0.564	0.391	0.346	0.446	0.243	0.2	0.177
誤點	旅行	便當	火車	0.564	0.426	0.345	0.417	0.181	0.208	0.236
交通	當兵	煙囟	火車	0.563	0.391	0.347	0.273	0.153	0.139	0.156
