				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
許願	漂亮	火	星星	0.373	0.303	0.295	0.311	0.159	0.158	0.219
美麗	火	戒指	星星	0.372	0.258	0.311	0.297	0.118	0.179	0.198
光亮	火	宇宙	星星	0.372	0.32	0.311	0.366	0.225	0.216	0.185
美麗	火	點燈	星星	0.371	0.258	0.311	0.355	0.118	0.245	0.19
流星	閃爍	漂亮	星星	0.37	0.444	0.32	0.295	0.244	0.249	0.195
銀河	光亮	浪漫	星星	0.37	0.344	0.32	0.344	0.195	0.223	0.219
浪漫	火	宇宙	星星	0.362	0.344	0.311	0.366	0.227	0.247	0.185
閃爍	漂亮	火	星星	0.36	0.32	0.295	0.311	0.195	0.151	0.219
銀河	光亮	點燈	星星	0.36	0.344	0.32	0.355	0.195	0.216	0.248
流星	閃爍	戒指	星星	0.353	0.444	0.32	0.297	0.244	0.235	0.229
閃爍	火	戒指	星星	0.349	0.32	0.311	0.297	0.151	0.229	0.198
光亮	浪漫	宇宙	星星	0.348	0.32	0.344	0.366	0.219	0.216	0.247
銀河	漂亮	戒指	星星	0.347	0.344	0.295	0.297	0.152	0.188	0.249
流星	美麗	戒指	星星	0.343	0.444	0.258	0.297	0.243	0.235	0.179
閃亮	火	戒指	星星	0.34	0.345	0.311	0.297	0.177	0.239	0.198
銀河	光亮	戒指	星星	0.337	0.344	0.32	0.297	0.195	0.188	0.242
美麗	點燈	戒指	星星	0.336	0.258	0.355	0.297	0.245	0.179	0.15
光亮	點燈	戒指	星星	0.333	0.32	0.355	0.297	0.248	0.242	0.15
許願	浪漫	火	星星	0.331	0.303	0.344	0.311	0.242	0.158	0.227
太陽	漂亮	戒指	星星	0.328	0.39	0.295	0.297	0.168	0.238	0.249
光亮	火	點燈	星星	0.322	0.32	0.311	0.355	0.225	0.248	0.19
閃亮	夜晚	戒指	星星	0.307	0.345	0.387	0.297	0.246	0.239	0.238
光亮	浪漫	火	星星	0.304	0.32	0.344	0.311	0.219	0.225	0.227
流星	漂亮	戒指	星星	0.303	0.444	0.295	0.297	0.249	0.235	0.249
銀河	許願	浪漫	星星	0.295	0.344	0.303	0.344	0.23	0.223	0.242
光亮	火	戒指	星星	0.264	0.32	0.311	0.297	0.225	0.242	0.198
閃爍	漂亮	戒指	星星	0.239	0.32	0.295	0.297	0.195	0.229	0.249
漂亮	火	戒指	星星	0.237	0.295	0.311	0.297	0.219	0.249	0.198
