				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
照顧	死亡	月亮	老人	0.468	0.32	0.291	0.278	0.165	0.109	0.147
福利	智慧	鬍子	老人	0.468	0.373	0.292	0.343	0.205	0.182	0.153
年金	虛弱	大海	老人	0.464	0.376	0.294	0.255	0.182	0.168	0.111
柺杖	年少	大海	老人	0.462	0.497	0.262	0.255	0.221	0.111	0.22
年金	生病	鬍子	老人	0.459	0.376	0.402	0.343	0.231	0.231	0.2
福利	虛弱	鬍子	老人	0.459	0.373	0.294	0.343	0.185	0.182	0.184
照顧	死亡	年金	老人	0.457	0.32	0.291	0.376	0.165	0.124	0.24
智慧	生病	鬍子	老人	0.457	0.292	0.402	0.343	0.228	0.153	0.2
福利	年少	鬍子	老人	0.455	0.373	0.262	0.343	0.13	0.182	0.211
智慧	死亡	柺杖	老人	0.453	0.292	0.291	0.497	0.213	0.248	0.166
智慧	柺杖	大海	老人	0.453	0.292	0.497	0.255	0.248	0.232	0.111
福利	皺紋	年少	老人	0.449	0.373	0.286	0.262	0.156	0.13	0.186
年金	年少	月亮	老人	0.449	0.376	0.262	0.278	0.104	0.192	0.17
獨居	年少	大海	老人	0.448	0.421	0.262	0.255	0.15	0.12	0.22
年金	生病	大海	老人	0.446	0.376	0.402	0.255	0.231	0.168	0.189
智慧	虛弱	鬍子	老人	0.445	0.292	0.294	0.343	0.147	0.153	0.184
智慧	虛弱	柺杖	老人	0.444	0.292	0.294	0.497	0.147	0.248	0.244
獨居	死亡	年少	老人	0.444	0.421	0.291	0.262	0.211	0.15	0.17
福利	年少	大海	老人	0.442	0.373	0.262	0.255	0.13	0.098	0.22
智慧	照顧	年少	老人	0.441	0.292	0.32	0.262	0.096	0.188	0.15
照顧	鬍子	大海	老人	0.439	0.32	0.343	0.255	0.173	0.105	0.201
年金	年少	鬍子	老人	0.435	0.376	0.262	0.343	0.104	0.231	0.211
智慧	照顧	大海	老人	0.434	0.292	0.32	0.255	0.096	0.232	0.105
福利	死亡	年少	老人	0.434	0.373	0.291	0.262	0.192	0.13	0.17
智慧	年金	年少	老人	0.432	0.292	0.376	0.262	0.205	0.188	0.104
皺紋	柺杖	年少	老人	0.432	0.286	0.497	0.262	0.206	0.186	0.221
獨居	皺紋	年少	老人	0.432	0.421	0.286	0.262	0.202	0.15	0.186
照顧	年少	月亮	老人	0.431	0.32	0.262	0.278	0.15	0.109	0.17
智慧	照顧	死亡	老人	0.429	0.292	0.32	0.291	0.096	0.213	0.165
智慧	死亡	鬍子	老人	0.429	0.292	0.291	0.343	0.213	0.153	0.131
智慧	皺紋	柺杖	老人	0.428	0.292	0.286	0.497	0.193	0.248	0.206
智慧	年金	虛弱	老人	0.427	0.292	0.376	0.294	0.205	0.147	0.182
福利	皺紋	死亡	老人	0.423	0.373	0.286	0.291	0.156	0.192	0.178
年金	虛弱	年少	老人	0.422	0.376	0.294	0.262	0.182	0.104	0.223
智慧	年金	鬍子	老人	0.422	0.292	0.376	0.343	0.205	0.153	0.231
福利	智慧	虛弱	老人	0.421	0.373	0.292	0.294	0.205	0.185	0.147
年金	虛弱	鬍子	老人	0.416	0.376	0.294	0.343	0.182	0.231	0.184
孤獨	福利	鬍子	老人	0.414	0.31	0.373	0.343	0.222	0.208	0.182
死亡	年金	年少	老人	0.414	0.291	0.376	0.262	0.24	0.17	0.104
孤獨	年金	鬍子	老人	0.412	0.31	0.376	0.343	0.178	0.208	0.231
生病	鬍子	大海	老人	0.411	0.402	0.343	0.255	0.2	0.189	0.201
死亡	年金	鬍子	老人	0.407	0.291	0.376	0.343	0.24	0.131	0.231
獨居	皺紋	死亡	老人	0.407	0.421	0.286	0.291	0.202	0.211	0.178
智慧	年金	生病	老人	0.406	0.292	0.376	0.402	0.205	0.228	0.231
福利	年少	月亮	老人	0.405	0.373	0.262	0.278	0.13	0.208	0.17
福利	智慧	年少	老人	0.404	0.373	0.292	0.262	0.205	0.13	0.188
年金	年少	大海	老人	0.401	0.376	0.262	0.255	0.104	0.168	0.22
虛弱	鬍子	大海	老人	0.397	0.294	0.343	0.255	0.184	0.111	0.201
福利	智慧	皺紋	老人	0.396	0.373	0.292	0.286	0.205	0.156	0.193
福利	死亡	月亮	老人	0.395	0.373	0.291	0.278	0.192	0.208	0.147
智慧	柺杖	年少	老人	0.394	0.292	0.497	0.262	0.248	0.188	0.221
福利	皺紋	月亮	老人	0.394	0.373	0.286	0.278	0.156	0.208	0.178
皺紋	照顧	年金	老人	0.392	0.286	0.32	0.376	0.222	0.243	0.124
照顧	年少	鬍子	老人	0.392	0.32	0.262	0.343	0.15	0.173	0.211
福利	虛弱	年少	老人	0.391	0.373	0.294	0.262	0.185	0.13	0.223
皺紋	年金	年少	老人	0.39	0.286	0.376	0.262	0.243	0.186	0.104
照顧	死亡	年少	老人	0.388	0.32	0.291	0.262	0.165	0.15	0.17
孤獨	智慧	柺杖	老人	0.387	0.31	0.292	0.497	0.23	0.234	0.248
智慧	皺紋	照顧	老人	0.387	0.292	0.286	0.32	0.193	0.096	0.222
年金	虛弱	月亮	老人	0.384	0.376	0.294	0.278	0.182	0.192	0.189
福利	智慧	大海	老人	0.384	0.373	0.292	0.255	0.205	0.098	0.232
死亡	年少	鬍子	老人	0.384	0.291	0.262	0.343	0.17	0.131	0.211
皺紋	照顧	大海	老人	0.377	0.286	0.32	0.255	0.222	0.157	0.105
皺紋	照顧	月亮	老人	0.375	0.286	0.32	0.278	0.222	0.178	0.109
年金	鬍子	大海	老人	0.374	0.376	0.343	0.255	0.231	0.168	0.201
虛弱	柺杖	年少	老人	0.365	0.294	0.497	0.262	0.244	0.223	0.221
死亡	年金	月亮	老人	0.365	0.291	0.376	0.278	0.24	0.147	0.192
孤獨	智慧	年金	老人	0.365	0.31	0.292	0.376	0.23	0.178	0.205
福利	虛弱	月亮	老人	0.363	0.373	0.294	0.278	0.185	0.208	0.189
照顧	年少	大海	老人	0.362	0.32	0.262	0.255	0.15	0.105	0.22
孤獨	智慧	鬍子	老人	0.355	0.31	0.292	0.343	0.23	0.208	0.153
皺紋	生病	大海	老人	0.353	0.286	0.402	0.255	0.244	0.157	0.189
皺紋	死亡	月亮	老人	0.352	0.286	0.291	0.278	0.178	0.178	0.147
智慧	虛弱	大海	老人	0.351	0.292	0.294	0.255	0.147	0.232	0.111
皺紋	年金	大海	老人	0.348	0.286	0.376	0.255	0.243	0.157	0.168
智慧	年少	鬍子	老人	0.345	0.292	0.262	0.343	0.188	0.153	0.211
皺紋	年金	生病	老人	0.345	0.286	0.376	0.402	0.243	0.244	0.231
福利	智慧	死亡	老人	0.345	0.373	0.292	0.291	0.205	0.192	0.213
死亡	年少	月亮	老人	0.345	0.291	0.262	0.278	0.17	0.147	0.17
皺紋	照顧	死亡	老人	0.332	0.286	0.32	0.291	0.222	0.178	0.165
皺紋	年金	月亮	老人	0.325	0.286	0.376	0.278	0.243	0.178	0.192
孤獨	福利	智慧	老人	0.318	0.31	0.373	0.292	0.222	0.23	0.205
智慧	年金	大海	老人	0.317	0.292	0.376	0.255	0.205	0.232	0.168
智慧	皺紋	生病	老人	0.315	0.292	0.286	0.402	0.193	0.228	0.244
智慧	皺紋	年金	老人	0.312	0.292	0.286	0.376	0.193	0.205	0.243
皺紋	照顧	年少	老人	0.311	0.286	0.32	0.262	0.222	0.186	0.15
皺紋	死亡	年少	老人	0.306	0.286	0.291	0.262	0.178	0.186	0.17
智慧	鬍子	大海	老人	0.304	0.292	0.343	0.255	0.153	0.232	0.201
智慧	生病	大海	老人	0.301	0.292	0.402	0.255	0.228	0.232	0.189
智慧	死亡	年金	老人	0.3	0.292	0.291	0.376	0.213	0.205	0.24
皺紋	年少	月亮	老人	0.292	0.286	0.262	0.278	0.186	0.178	0.17
皺紋	死亡	年金	老人	0.291	0.286	0.291	0.376	0.178	0.243	0.24
智慧	虛弱	年少	老人	0.291	0.292	0.294	0.262	0.147	0.188	0.223
智慧	皺紋	死亡	老人	0.285	0.292	0.286	0.291	0.193	0.213	0.178
虛弱	年少	鬍子	老人	0.282	0.294	0.262	0.343	0.223	0.184	0.211
智慧	死亡	年少	老人	0.275	0.292	0.291	0.262	0.213	0.188	0.17
智慧	皺紋	年少	老人	0.274	0.292	0.286	0.262	0.193	0.188	0.186
虛弱	年少	大海	老人	0.258	0.294	0.262	0.255	0.223	0.111	0.22
虛弱	年少	月亮	老人	0.253	0.294	0.262	0.278	0.223	0.189	0.17
智慧	皺紋	大海	老人	0.25	0.292	0.286	0.255	0.193	0.232	0.157
皺紋	年少	大海	老人	0.24	0.286	0.262	0.255	0.186	0.157	0.22
年少	鬍子	大海	老人	0.228	0.262	0.343	0.255	0.211	0.22	0.201
智慧	年少	大海	老人	0.169	0.292	0.262	0.255	0.188	0.232	0.22
