				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
教室	遊覽車	老人	座椅	0.384	0.335	0.356	0.342	0.2	0.228	0.22
休息	柔軟	老人	座椅	0.38	0.265	0.274	0.342	0.173	0.207	0.121
休息	電影院	老人	座椅	0.374	0.265	0.291	0.342	0.14	0.207	0.178
按摩	柔軟	遊覽車	座椅	0.373	0.359	0.274	0.356	0.247	0.208	0.161
柔軟	火車	老人	座椅	0.373	0.274	0.304	0.342	0.242	0.121	0.184
休息	沙發	遊覽車	座椅	0.368	0.265	0.465	0.356	0.231	0.247	0.24
桌子	按摩	柔軟	座椅	0.364	0.395	0.359	0.274	0.222	0.195	0.247
休息	遊覽車	書桌	座椅	0.364	0.265	0.356	0.393	0.247	0.223	0.18
休息	教室	柔軟	座椅	0.359	0.265	0.335	0.274	0.249	0.173	0.094
休息	火車	老人	座椅	0.355	0.265	0.304	0.342	0.165	0.207	0.184
休息	老人	書桌	座椅	0.352	0.265	0.342	0.393	0.207	0.223	0.218
休息	教室	火車	座椅	0.349	0.265	0.335	0.304	0.249	0.165	0.141
休息	飛機	教室	座椅	0.343	0.265	0.324	0.335	0.122	0.249	0.21
休息	車子	老人	座椅	0.336	0.265	0.342	0.342	0.185	0.207	0.222
休息	車子	教室	座椅	0.33	0.265	0.342	0.335	0.185	0.249	0.178
休息	柔軟	遊覽車	座椅	0.314	0.265	0.274	0.356	0.173	0.247	0.161
休息	遊覽車	老人	座椅	0.288	0.265	0.356	0.342	0.247	0.207	0.22
桌子	柔軟	火車	座椅	0.288	0.395	0.274	0.304	0.195	0.247	0.242
休息	柔軟	火車	座椅	0.263	0.265	0.274	0.304	0.173	0.165	0.242
休息	教室	遊覽車	座椅	0.26	0.265	0.335	0.356	0.249	0.247	0.2
休息	教室	老人	座椅	0.258	0.265	0.335	0.342	0.249	0.207	0.228
按摩	柔軟	火車	座椅	0.25	0.359	0.274	0.304	0.247	0.197	0.242
