				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
大廈	髒亂	色狼	公寓	0.471	0.418	0.287	0.362	0.243	0.171	0.183
樓層	窄小	色狼	公寓	0.471	0.364	0.27	0.362	0.148	0.172	0.206
髒亂	同居	家	公寓	0.469	0.287	0.41	0.254	0.178	0.123	0.182
大廈	髒亂	家	公寓	0.466	0.418	0.287	0.254	0.243	0.128	0.123
色狼	陽台	家	公寓	0.459	0.362	0.401	0.254	0.208	0.18	0.17
租金	髒亂	家	公寓	0.45	0.492	0.287	0.254	0.247	0.213	0.123
家庭	窄小	色狼	公寓	0.449	0.374	0.27	0.362	0.2	0.151	0.206
家庭	樓層	窄小	公寓	0.449	0.374	0.364	0.27	0.21	0.2	0.148
住宿	色狼	隔間	公寓	0.448	0.477	0.362	0.26	0.232	0.176	0.244
鄰居	住所	色狼	公寓	0.446	0.318	0.46	0.362	0.248	0.236	0.211
電梯	住宿	窄小	公寓	0.446	0.389	0.477	0.27	0.235	0.207	0.249
樓梯	租金	窄小	公寓	0.44	0.342	0.492	0.27	0.185	0.241	0.238
高樓	窄小	家	公寓	0.438	0.385	0.27	0.254	0.149	0.177	0.144
樓梯	色狼	家	公寓	0.435	0.342	0.362	0.254	0.243	0.1	0.18
租金	家	隔間	公寓	0.428	0.492	0.254	0.26	0.213	0.231	0.133
電梯	髒亂	家	公寓	0.428	0.389	0.287	0.254	0.213	0.167	0.123
窄小	色狼	陽台	公寓	0.428	0.27	0.362	0.401	0.206	0.192	0.208
樓梯	窄小	同居	公寓	0.426	0.342	0.27	0.41	0.241	0.118	0.238
住宿	窄小	同居	公寓	0.425	0.477	0.27	0.41	0.249	0.246	0.238
住宿	窄小	色狼	公寓	0.423	0.477	0.27	0.362	0.249	0.232	0.206
樓梯	住宿	窄小	公寓	0.421	0.342	0.477	0.27	0.179	0.241	0.249
租金	窄小	家	公寓	0.421	0.492	0.27	0.254	0.238	0.213	0.144
租金	高樓	隔間	公寓	0.42	0.492	0.385	0.26	0.245	0.231	0.241
窄小	陽台	家	公寓	0.419	0.27	0.401	0.254	0.192	0.144	0.17
髒亂	色狼	家	公寓	0.417	0.287	0.362	0.254	0.183	0.123	0.18
電梯	髒亂	家庭	公寓	0.405	0.389	0.287	0.374	0.213	0.23	0.203
電梯	家庭	窄小	公寓	0.396	0.389	0.374	0.27	0.23	0.207	0.2
高樓	色狼	隔間	公寓	0.395	0.385	0.362	0.26	0.127	0.241	0.244
電梯	窄小	家	公寓	0.395	0.389	0.27	0.254	0.207	0.167	0.144
住家	高樓	隔間	公寓	0.393	0.463	0.385	0.26	0.247	0.227	0.241
鄰居	窄小	色狼	公寓	0.386	0.318	0.27	0.362	0.123	0.236	0.206
住家	色狼	隔間	公寓	0.385	0.463	0.362	0.26	0.228	0.227	0.244
樓梯	窄小	家	公寓	0.381	0.342	0.27	0.254	0.241	0.1	0.144
窄小	同居	家	公寓	0.37	0.27	0.41	0.254	0.238	0.144	0.182
窄小	色狼	家	公寓	0.356	0.27	0.362	0.254	0.206	0.144	0.18
樓梯	家庭	窄小	公寓	0.356	0.342	0.374	0.27	0.189	0.241	0.2
高樓	家	隔間	公寓	0.348	0.385	0.254	0.26	0.177	0.241	0.133
色狼	家	隔間	公寓	0.319	0.362	0.254	0.26	0.18	0.244	0.133
樓梯	窄小	色狼	公寓	0.285	0.342	0.27	0.362	0.241	0.243	0.206
