				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
大象	生命	獸性	動物	0.563	0.39	0.28	0.362	0.197	0.167	0.105
生命	非洲	馬	動物	0.562	0.28	0.345	0.365	0.188	0.033	0.207
狗	保護	生命	動物	0.56	0.372	0.392	0.28	0.074	0.197	0.212
生命	木柵	獸性	動物	0.56	0.28	0.264	0.362	0.071	0.105	0.169
大象	愛護	木柵	動物	0.559	0.39	0.428	0.264	0.173	0.194	0.156
保護	流浪	馬	動物	0.558	0.392	0.289	0.365	0.153	0.164	0.17
狗	生物	木柵	動物	0.558	0.372	0.476	0.264	0.231	0.215	0.108
愛護	生物	流浪	動物	0.556	0.428	0.476	0.289	0.205	0.203	0.229
可愛	自然	流浪	動物	0.556	0.477	0.337	0.289	0.203	0.207	0.137
可愛	老虎	生存	動物	0.555	0.477	0.338	0.255	0.228	0.118	0.17
狗	愛護	木柵	動物	0.552	0.372	0.428	0.264	0.14	0.215	0.156
保護	獸性	馬	動物	0.551	0.392	0.362	0.365	0.215	0.164	0.188
保護	獸性	流浪	動物	0.55	0.392	0.362	0.289	0.215	0.153	0.123
保護	生物	流浪	動物	0.549	0.392	0.476	0.289	0.226	0.153	0.229
可愛	生命	老虎	動物	0.547	0.477	0.28	0.338	0.162	0.228	0.158
生物	木柵	流浪	動物	0.546	0.476	0.264	0.289	0.108	0.229	0.145
狗	自然	獸性	動物	0.542	0.372	0.337	0.362	0.157	0.207	0.165
小狗	自然	木柵	動物	0.541	0.426	0.337	0.264	0.207	0.145	0.134
愛護	木柵	貓	動物	0.539	0.428	0.264	0.412	0.156	0.221	0.188
可愛	生存	木柵	動物	0.538	0.477	0.255	0.264	0.118	0.207	0.133
可愛	自然	木柵	動物	0.534	0.477	0.337	0.264	0.203	0.207	0.134
獸性	流浪	馬	動物	0.534	0.362	0.289	0.365	0.123	0.188	0.17
木柵	獸性	兔子	動物	0.533	0.264	0.362	0.421	0.169	0.172	0.173
愛護	獸性	流浪	動物	0.532	0.428	0.362	0.289	0.221	0.203	0.123
生命	非洲	獸性	動物	0.53	0.28	0.345	0.362	0.188	0.105	0.164
愛護	獸性	馬	動物	0.529	0.428	0.362	0.365	0.221	0.217	0.188
自然	木柵	貓	動物	0.528	0.337	0.264	0.412	0.134	0.163	0.188
非洲	木柵	獸性	動物	0.527	0.345	0.264	0.362	0.11	0.164	0.169
自然	木柵	兔子	動物	0.526	0.337	0.264	0.421	0.134	0.19	0.172
愛護	生存	貓	動物	0.522	0.428	0.255	0.412	0.229	0.221	0.123
保護	生命	非洲	動物	0.521	0.392	0.28	0.345	0.212	0.096	0.188
生命	老虎	獸性	動物	0.52	0.28	0.338	0.362	0.158	0.105	0.196
生命	非洲	木柵	動物	0.519	0.28	0.345	0.264	0.188	0.071	0.11
非洲	木柵	貓	動物	0.515	0.345	0.264	0.412	0.11	0.208	0.188
狗	保護	木柵	動物	0.515	0.372	0.392	0.264	0.074	0.215	0.224
生命	木柵	兔子	動物	0.514	0.28	0.264	0.421	0.071	0.207	0.172
愛護	老虎	木柵	動物	0.514	0.428	0.338	0.264	0.205	0.156	0.155
非洲	獸性	馬	動物	0.513	0.345	0.362	0.365	0.164	0.207	0.188
保護	老虎	獸性	動物	0.51	0.392	0.338	0.362	0.17	0.215	0.196
老虎	保育	獸性	動物	0.51	0.338	0.401	0.362	0.25	0.196	0.146
愛護	木柵	獸性	動物	0.508	0.428	0.264	0.362	0.156	0.221	0.169
愛護	老虎	獸性	動物	0.506	0.428	0.338	0.362	0.205	0.221	0.196
狗	生命	獸性	動物	0.504	0.372	0.28	0.362	0.197	0.207	0.105
可愛	自然	老虎	動物	0.504	0.477	0.337	0.338	0.203	0.228	0.219
大象	保護	生命	動物	0.502	0.39	0.392	0.28	0.15	0.197	0.212
保護	生命	獸性	動物	0.501	0.392	0.28	0.362	0.212	0.215	0.105
狗	愛護	生存	動物	0.5	0.372	0.428	0.255	0.14	0.186	0.229
小狗	生存	獸性	動物	0.498	0.426	0.255	0.362	0.207	0.163	0.174
