				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
出爐	食糧	蛋塔	麵包	0.468	0.289	0.304	0.295	0.192	0.143	0.086
開水	香味	午餐	麵包	0.464	0.344	0.309	0.409	0.179	0.193	0.226
出爐	可口	糧食	麵包	0.461	0.289	0.355	0.387	0.206	0.143	0.22
香味	出爐	糧食	麵包	0.461	0.309	0.289	0.387	0.153	0.227	0.143
小麥	香味	吃	麵包	0.46	0.392	0.309	0.382	0.225	0.166	0.233
土司	吃	出爐	麵包	0.46	0.403	0.382	0.289	0.242	0.154	0.219
果醬	出爐	溫飽	麵包	0.46	0.493	0.289	0.341	0.249	0.195	0.219
土司	白開水	出爐	麵包	0.459	0.403	0.315	0.289	0.155	0.154	0.239
香味	出爐	饑餓	麵包	0.452	0.309	0.289	0.337	0.153	0.131	0.199
愛情	出爐	肚子	麵包	0.449	0.373	0.289	0.3	0.243	0.149	0.12
土司	白開水	肚子	麵包	0.447	0.403	0.315	0.3	0.155	0.191	0.225
小麥	出爐	可口	麵包	0.444	0.392	0.289	0.355	0.189	0.197	0.206
愛情	香味	吃	麵包	0.438	0.373	0.309	0.382	0.236	0.158	0.233
愛情	午餐	出爐	麵包	0.436	0.373	0.409	0.289	0.196	0.243	0.196
小麥	香味	肚子	麵包	0.436	0.392	0.309	0.3	0.225	0.147	0.193
出爐	饑餓	蛋塔	麵包	0.435	0.289	0.337	0.295	0.199	0.143	0.145
愛情	香味	午餐	麵包	0.434	0.373	0.309	0.409	0.236	0.196	0.226
香味	午餐	出爐	麵包	0.432	0.309	0.409	0.289	0.226	0.153	0.196
出爐	溫飽	蛋塔	麵包	0.432	0.289	0.341	0.295	0.219	0.143	0.131
香味	出爐	肚子	麵包	0.431	0.309	0.289	0.3	0.153	0.193	0.12
午餐	香甜	糧食	麵包	0.43	0.409	0.344	0.387	0.23	0.248	0.23
愛情	出爐	食品	麵包	0.427	0.373	0.289	0.4	0.243	0.237	0.155
愛情	蛋塔	肚子	麵包	0.425	0.373	0.295	0.3	0.184	0.149	0.209
愛情	吃	出爐	麵包	0.424	0.373	0.382	0.289	0.158	0.243	0.219
愛情	出爐	可口	麵包	0.424	0.373	0.289	0.355	0.243	0.143	0.206
小麥	香味	出爐	麵包	0.423	0.392	0.309	0.289	0.225	0.189	0.153
白開水	出爐	食品	麵包	0.422	0.315	0.289	0.4	0.239	0.188	0.155
開水	香味	吃	麵包	0.414	0.344	0.309	0.382	0.179	0.21	0.233
出爐	蛋塔	肚子	麵包	0.411	0.289	0.295	0.3	0.143	0.12	0.209
香味	出爐	溫飽	麵包	0.407	0.309	0.289	0.341	0.153	0.16	0.219
出爐	香甜	糧食	麵包	0.407	0.289	0.344	0.387	0.239	0.143	0.23
食糧	蛋塔	肚子	麵包	0.405	0.304	0.295	0.3	0.086	0.199	0.209
愛情	香味	肚子	麵包	0.404	0.373	0.309	0.3	0.236	0.149	0.193
香味	午餐	糧食	麵包	0.403	0.309	0.409	0.387	0.226	0.227	0.248
開水	可口	肚子	麵包	0.394	0.344	0.355	0.3	0.181	0.196	0.228
開水	蛋塔	肚子	麵包	0.391	0.344	0.295	0.3	0.142	0.196	0.209
出爐	可口	肚子	麵包	0.389	0.289	0.355	0.3	0.206	0.12	0.228
午餐	出爐	食糧	麵包	0.389	0.409	0.289	0.304	0.196	0.226	0.192
白開水	出爐	美味	麵包	0.388	0.315	0.289	0.427	0.239	0.219	0.183
愛情	出爐	蛋塔	麵包	0.387	0.373	0.289	0.295	0.243	0.184	0.143
開水	香味	肚子	麵包	0.385	0.344	0.309	0.3	0.179	0.196	0.193
出爐	食糧	肚子	麵包	0.382	0.289	0.304	0.3	0.192	0.12	0.199
午餐	出爐	香甜	麵包	0.377	0.409	0.289	0.344	0.196	0.23	0.239
香味	吃	出爐	麵包	0.376	0.309	0.382	0.289	0.233	0.153	0.219
發霉	可口	肚子	麵包	0.367	0.399	0.355	0.3	0.234	0.225	0.228
白開水	出爐	蛋塔	麵包	0.361	0.315	0.289	0.295	0.239	0.155	0.143
出爐	饑餓	可口	麵包	0.361	0.289	0.337	0.355	0.199	0.206	0.215
午餐	白開水	香甜	麵包	0.36	0.409	0.315	0.344	0.229	0.23	0.248
香味	午餐	白開水	麵包	0.358	0.309	0.409	0.315	0.226	0.219	0.229
香味	午餐	食糧	麵包	0.35	0.309	0.409	0.304	0.226	0.221	0.226
午餐	白開水	出爐	麵包	0.348	0.409	0.315	0.289	0.229	0.196	0.239
愛情	香味	出爐	麵包	0.339	0.373	0.309	0.289	0.236	0.243	0.153
香味	出爐	食糧	麵包	0.337	0.309	0.289	0.304	0.153	0.221	0.192
蛋塔	發霉	肚子	麵包	0.333	0.295	0.399	0.3	0.226	0.209	0.225
吃	出爐	食糧	麵包	0.329	0.382	0.289	0.304	0.219	0.236	0.192
香味	吃	白開水	麵包	0.328	0.309	0.382	0.315	0.233	0.219	0.227
愛情	出爐	香甜	麵包	0.327	0.373	0.289	0.344	0.243	0.197	0.239
出爐	溫飽	可口	麵包	0.325	0.289	0.341	0.355	0.219	0.206	0.235
白開水	蛋塔	肚子	麵包	0.32	0.315	0.295	0.3	0.155	0.225	0.209
白開水	出爐	肚子	麵包	0.319	0.315	0.289	0.3	0.239	0.225	0.12
出爐	食糧	可口	麵包	0.313	0.289	0.304	0.355	0.192	0.206	0.236
香味	吃	食糧	麵包	0.307	0.309	0.382	0.304	0.233	0.221	0.236
白開水	可口	肚子	麵包	0.301	0.315	0.355	0.3	0.215	0.225	0.228
吃	白開水	出爐	麵包	0.301	0.382	0.315	0.289	0.227	0.219	0.239
香味	白開水	出爐	麵包	0.301	0.309	0.315	0.289	0.219	0.153	0.239
香味	食糧	肚子	麵包	0.301	0.309	0.304	0.3	0.221	0.193	0.199
出爐	香甜	溫飽	麵包	0.299	0.289	0.344	0.341	0.239	0.219	0.217
白開水	出爐	可口	麵包	0.297	0.315	0.289	0.355	0.239	0.215	0.206
食糧	可口	肚子	麵包	0.296	0.304	0.355	0.3	0.236	0.199	0.228
香味	白開水	肚子	麵包	0.287	0.309	0.315	0.3	0.219	0.193	0.225
白開水	出爐	香甜	麵包	0.221	0.315	0.289	0.344	0.239	0.248	0.239
