				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
刺眼	空氣	小雨	陽光	0.572	0.41	0.434	0.256	0.164	0.138	0.226
海灘	小雨	普照	陽光	0.571	0.48	0.256	0.474	0.209	0.198	0.231
亮麗	加州	少年	陽光	0.571	0.372	0.276	0.282	0.057	0.067	0.235
彩虹	開朗	熱	陽光	0.57	0.324	0.468	0.344	0.198	0.157	0.211
光明	亮麗	加州	陽光	0.57	0.375	0.372	0.276	0.235	0.161	0.057
大地	彩虹	開朗	陽光	0.57	0.271	0.324	0.468	0.244	0.051	0.198
空氣	加州	普照	陽光	0.569	0.434	0.276	0.474	0.207	0.175	0.233
月亮	開朗	熱	陽光	0.567	0.282	0.468	0.344	0.175	0.143	0.211
亮麗	加州	小雨	陽光	0.566	0.372	0.276	0.256	0.057	0.109	0.173
活力	加州	白雲	陽光	0.566	0.324	0.276	0.364	0.163	0.074	0.161
活力	加州	熱	陽光	0.565	0.324	0.276	0.344	0.163	0.14	0.076
刺眼	空氣	活力	陽光	0.565	0.41	0.434	0.324	0.164	0.238	0.202
刺眼	小雨	熱情	陽光	0.564	0.41	0.256	0.391	0.138	0.202	0.154
刺眼	月亮	空氣	陽光	0.559	0.41	0.282	0.434	0.247	0.164	0.157
空氣	月光	活力	陽光	0.557	0.434	0.388	0.324	0.228	0.202	0.159
光亮	白雲	熱情	陽光	0.557	0.305	0.364	0.391	0.189	0.194	0.121
開朗	熱	天空	陽光	0.557	0.468	0.344	0.302	0.211	0.2	0.148
月光	活力	熱	陽光	0.554	0.388	0.324	0.344	0.159	0.203	0.14
加州	天空	熱情	陽光	0.55	0.276	0.302	0.391	0.184	0.087	0.148
少年	海灘	光亮	陽光	0.549	0.282	0.48	0.305	0.199	0.171	0.148
活力	少年	白雲	陽光	0.547	0.324	0.282	0.364	0.225	0.074	0.124
光明	亮麗	小雨	陽光	0.547	0.375	0.372	0.256	0.235	0.114	0.109
空氣	光明	小雨	陽光	0.546	0.434	0.375	0.256	0.18	0.226	0.114
空氣	少年	光亮	陽光	0.545	0.434	0.282	0.305	0.141	0.164	0.171
亮麗	少年	小雨	陽光	0.545	0.372	0.282	0.256	0.067	0.109	0.19
光明	亮麗	少年	陽光	0.543	0.375	0.372	0.282	0.235	0.185	0.067
空氣	活力	彩虹	陽光	0.543	0.434	0.324	0.324	0.202	0.096	0.241
小雨	熱情	普照	陽光	0.542	0.256	0.391	0.474	0.154	0.231	0.194
空氣	耀眼	少年	陽光	0.542	0.434	0.335	0.282	0.134	0.141	0.234
加州	光亮	白雲	陽光	0.541	0.276	0.305	0.364	0.054	0.161	0.189
耀眼	熱	白雲	陽光	0.54	0.335	0.344	0.364	0.168	0.17	0.164
光明	開朗	小雨	陽光	0.54	0.375	0.468	0.256	0.249	0.114	0.197
刺眼	少年	熱	陽光	0.537	0.41	0.282	0.344	0.194	0.197	0.109
光亮	熱	白雲	陽光	0.537	0.305	0.344	0.364	0.123	0.189	0.164
空氣	光明	加州	陽光	0.537	0.434	0.375	0.276	0.18	0.207	0.161
明亮	熱	白雲	陽光	0.536	0.353	0.344	0.364	0.135	0.226	0.164
大地	朝氣	白雲	陽光	0.536	0.271	0.482	0.364	0.165	0.228	0.188
熱	小雨	普照	陽光	0.534	0.344	0.256	0.474	0.176	0.134	0.231
空氣	小雨	普照	陽光	0.533	0.434	0.256	0.474	0.226	0.175	0.231
刺眼	月亮	開朗	陽光	0.531	0.41	0.282	0.468	0.247	0.208	0.175
明亮	少年	熱	陽光	0.531	0.353	0.282	0.344	0.204	0.135	0.109
明亮	少年	海灘	陽光	0.53	0.353	0.282	0.48	0.204	0.182	0.199
刺眼	少年	熱情	陽光	0.53	0.41	0.282	0.391	0.194	0.202	0.158
光明	少年	熱情	陽光	0.529	0.375	0.282	0.391	0.185	0.177	0.158
耀眼	開朗	熱	陽光	0.529	0.335	0.468	0.344	0.24	0.168	0.211
少年	光亮	熱	陽光	0.529	0.282	0.305	0.344	0.171	0.109	0.123
明亮	海灘	小雨	陽光	0.529	0.353	0.48	0.256	0.182	0.169	0.209
活力	海灘	小雨	陽光	0.528	0.324	0.48	0.256	0.184	0.139	0.209
大地	白雲	熱情	陽光	0.526	0.271	0.364	0.391	0.228	0.151	0.121
耀眼	海灘	小雨	陽光	0.525	0.335	0.48	0.256	0.193	0.143	0.209
大地	彩虹	朝氣	陽光	0.525	0.271	0.324	0.482	0.244	0.165	0.143
空氣	耀眼	小雨	陽光	0.523	0.434	0.335	0.256	0.134	0.226	0.143
月亮	亮麗	加州	陽光	0.519	0.282	0.372	0.276	0.158	0.196	0.057
耀眼	加州	熱	陽光	0.519	0.335	0.276	0.344	0.191	0.168	0.076
海灘	光亮	小雨	陽光	0.518	0.48	0.305	0.256	0.148	0.209	0.166
月亮	加州	熱情	陽光	0.517	0.282	0.276	0.391	0.196	0.149	0.087
大地	開朗	小雨	陽光	0.517	0.271	0.468	0.256	0.051	0.231	0.197
刺眼	大地	熱情	陽光	0.516	0.41	0.271	0.391	0.203	0.202	0.151
加州	熱	天空	陽光	0.514	0.276	0.344	0.302	0.076	0.184	0.148
光明	亮麗	熱	陽光	0.513	0.375	0.372	0.344	0.235	0.108	0.236
空氣	耀眼	加州	陽光	0.512	0.434	0.335	0.276	0.134	0.207	0.191
加州	小雨	熱情	陽光	0.51	0.276	0.256	0.391	0.173	0.087	0.154
空氣	開朗	小雨	陽光	0.509	0.434	0.468	0.256	0.227	0.226	0.197
大地	活力	海灘	陽光	0.505	0.271	0.324	0.48	0.217	0.169	0.184
刺眼	活力	熱	陽光	0.504	0.41	0.324	0.344	0.238	0.197	0.14
刺眼	大地	熱	陽光	0.503	0.41	0.271	0.344	0.203	0.197	0.122
月光	亮麗	熱	陽光	0.502	0.388	0.372	0.344	0.163	0.203	0.236
空氣	明亮	少年	陽光	0.502	0.434	0.353	0.282	0.222	0.141	0.204
彩虹	加州	熱情	陽光	0.501	0.324	0.276	0.391	0.249	0.154	0.087
刺眼	熱	小雨	陽光	0.499	0.41	0.344	0.256	0.197	0.138	0.176
大地	海灘	光亮	陽光	0.496	0.271	0.48	0.305	0.169	0.243	0.148
月亮	亮麗	少年	陽光	0.492	0.282	0.372	0.282	0.158	0.219	0.067
亮麗	加州	天空	陽光	0.49	0.372	0.276	0.302	0.057	0.22	0.184
月亮	加州	熱	陽光	0.488	0.282	0.276	0.344	0.196	0.143	0.076
刺眼	加州	小雨	陽光	0.488	0.41	0.276	0.256	0.143	0.138	0.173
大地	亮麗	熱	陽光	0.487	0.271	0.372	0.344	0.141	0.122	0.236
刺眼	月亮	熱情	陽光	0.486	0.41	0.282	0.391	0.247	0.202	0.149
開朗	熱	小雨	陽光	0.485	0.468	0.344	0.256	0.211	0.197	0.176
月亮	空氣	活力	陽光	0.484	0.282	0.434	0.324	0.157	0.198	0.202
空氣	明亮	加州	陽光	0.483	0.434	0.353	0.276	0.222	0.207	0.151
空氣	彩虹	加州	陽光	0.482	0.434	0.324	0.276	0.096	0.207	0.249
加州	少年	熱	陽光	0.482	0.276	0.282	0.344	0.235	0.076	0.109
月亮	空氣	少年	陽光	0.482	0.282	0.434	0.282	0.157	0.219	0.141
