				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
木材	大樹	幽暗	森林	0.655	0.489	0.362	0.419	0.246	0.224	0.144
火災	自然	幽暗	森林	0.655	0.41	0.369	0.419	0.174	0.169	0.2
大樹	野狼	幽暗	森林	0.655	0.362	0.411	0.419	0.21	0.144	0.183
大火	大自然	獅子	森林	0.653	0.405	0.497	0.28	0.185	0.139	0.205
火災	自然	野狼	森林	0.653	0.41	0.369	0.411	0.174	0.181	0.182
草叢	清新	木材	森林	0.652	0.404	0.3	0.489	0.174	0.219	0.147
大火	泰山	幽暗	森林	0.652	0.405	0.325	0.419	0.165	0.216	0.116
大火	泰山	資源	森林	0.65	0.405	0.325	0.308	0.165	0.088	0.135
大火	幽暗	獅子	森林	0.65	0.405	0.419	0.28	0.216	0.139	0.099
泰山	綠意	幽暗	森林	0.649	0.325	0.363	0.419	0.109	0.116	0.233
大火	空氣	野狼	森林	0.647	0.405	0.31	0.411	0.121	0.245	0.111
大火	小徑	野狼	森林	0.647	0.405	0.315	0.411	0.049	0.245	0.189
木材	大樹	野狼	森林	0.646	0.489	0.362	0.411	0.246	0.158	0.21
原始	城堡	濃密	森林	0.646	0.424	0.419	0.366	0.162	0.242	0.159
木材	大地	野狼	森林	0.645	0.489	0.36	0.411	0.231	0.158	0.225
大火	樹	清新	森林	0.645	0.405	0.297	0.3	0.08	0.155	0.122
動物	大火	泰山	森林	0.644	0.382	0.405	0.325	0.144	0.158	0.165
大火	資源	小徑	森林	0.642	0.405	0.308	0.315	0.088	0.049	0.248
資源	清新	野狼	森林	0.638	0.308	0.3	0.411	0.151	0.105	0.125
火災	大自然	小徑	森林	0.637	0.41	0.497	0.315	0.204	0.196	0.184
大火	小徑	幽暗	森林	0.636	0.405	0.315	0.419	0.049	0.216	0.237
大火	樹	野狼	森林	0.636	0.405	0.297	0.411	0.08	0.245	0.151
樹木	大火	清新	森林	0.635	0.485	0.405	0.3	0.205	0.195	0.155
大火	空氣	幽暗	森林	0.634	0.405	0.31	0.419	0.121	0.216	0.161
自然	野狼	幽暗	森林	0.634	0.369	0.411	0.419	0.182	0.2	0.183
自然	樹	城堡	森林	0.633	0.369	0.297	0.419	0.078	0.205	0.168
松鼠	原始	濃密	森林	0.632	0.387	0.424	0.366	0.164	0.138	0.242
樹木	泰山	野狼	森林	0.631	0.485	0.325	0.411	0.171	0.17	0.248
泰山	木材	濃密	森林	0.631	0.325	0.489	0.366	0.208	0.121	0.219
大火	空氣	松鼠	森林	0.63	0.405	0.31	0.387	0.121	0.207	0.143
大火	資源	原始	森林	0.629	0.405	0.308	0.424	0.088	0.227	0.193
大火	松鼠	小徑	森林	0.628	0.405	0.387	0.315	0.207	0.049	0.222
火災	原始	小徑	森林	0.627	0.41	0.424	0.315	0.173	0.196	0.152
自然	草叢	城堡	森林	0.627	0.369	0.404	0.419	0.138	0.205	0.221
動物	野狼	幽暗	森林	0.627	0.382	0.411	0.419	0.239	0.162	0.183
大火	草叢	清新	森林	0.622	0.405	0.404	0.3	0.157	0.155	0.174
大火	泰山	樹	森林	0.621	0.405	0.325	0.297	0.165	0.08	0.16
動物	大火	清新	森林	0.621	0.382	0.405	0.3	0.144	0.166	0.155
