				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
紅色	夏娃	華盛頓	蘋果	0.455	0.303	0.269	0.331	0.105	0.235	0.108
西瓜	聖經	紅	蘋果	0.453	0.321	0.387	0.412	0.206	0.24	0.222
牛奶	鮮豔	紐約	蘋果	0.453	0.314	0.328	0.364	0.211	0.156	0.186
牛頓	香蕉	樹	蘋果	0.453	0.403	0.396	0.333	0.248	0.215	0.217
香甜	紅	華盛頓	蘋果	0.453	0.252	0.412	0.331	0.162	0.162	0.219
減肥	夏娃	紐約	蘋果	0.451	0.373	0.269	0.364	0.211	0.197	0.147
營養	夏娃	紐約	蘋果	0.451	0.343	0.269	0.364	0.133	0.245	0.147
紅色	芭樂	華盛頓	蘋果	0.45	0.303	0.41	0.331	0.173	0.235	0.186
牛頓	西瓜	纖維	蘋果	0.45	0.403	0.321	0.314	0.228	0.185	0.175
減肥	蟲	華盛頓	蘋果	0.449	0.373	0.309	0.331	0.216	0.216	0.132
西瓜	纖維	紐約	蘋果	0.448	0.321	0.314	0.364	0.175	0.127	0.249
西瓜	纖維	聖經	蘋果	0.446	0.321	0.314	0.387	0.175	0.206	0.196
牛頓	香蕉	纖維	蘋果	0.445	0.403	0.396	0.314	0.248	0.185	0.235
蟲	鮮豔	華盛頓	蘋果	0.445	0.309	0.328	0.331	0.197	0.132	0.195
水果	紅色	華盛頓	蘋果	0.442	0.433	0.303	0.331	0.208	0.183	0.235
牛頓	紅色	果汁	蘋果	0.441	0.403	0.303	0.325	0.218	0.212	0.16
西瓜	鮮豔	華盛頓	蘋果	0.441	0.321	0.328	0.331	0.17	0.175	0.195
香甜	華盛頓	樹	蘋果	0.44	0.252	0.331	0.333	0.162	0.13	0.185
減肥	夏娃	華盛頓	蘋果	0.439	0.373	0.269	0.331	0.211	0.216	0.108
西瓜	臉頰	華盛頓	蘋果	0.439	0.321	0.336	0.331	0.18	0.175	0.193
紅色	芭樂	牛奶	蘋果	0.438	0.303	0.41	0.314	0.173	0.174	0.242
營養	香蕉	紐約	蘋果	0.437	0.343	0.396	0.364	0.245	0.245	0.176
減肥	紐約	樹	蘋果	0.436	0.373	0.364	0.333	0.197	0.233	0.205
西瓜	華盛頓	樹	蘋果	0.435	0.321	0.331	0.333	0.175	0.19	0.185
夏娃	樂園	紐約	蘋果	0.435	0.269	0.387	0.364	0.24	0.147	0.198
果汁	臉頰	紐約	蘋果	0.434	0.325	0.336	0.364	0.245	0.101	0.244
牛頓	西瓜	臉頰	蘋果	0.433	0.403	0.321	0.336	0.228	0.218	0.18
牛奶	鮮豔	華盛頓	蘋果	0.433	0.314	0.328	0.331	0.211	0.134	0.195
牛頓	西瓜	臉	蘋果	0.432	0.403	0.321	0.344	0.228	0.216	0.191
牛頓	纖維	香甜	蘋果	0.431	0.403	0.314	0.252	0.185	0.165	0.189
西瓜	紅	華盛頓	蘋果	0.43	0.321	0.412	0.331	0.24	0.175	0.219
夏娃	香甜	紐約	蘋果	0.427	0.269	0.252	0.364	0.199	0.147	0.112
牛頓	香蕉	蟲	蘋果	0.426	0.403	0.396	0.309	0.248	0.194	0.24
紅色	果汁	華盛頓	蘋果	0.426	0.303	0.325	0.331	0.16	0.235	0.138
牛頓	西瓜	樹	蘋果	0.425	0.403	0.321	0.333	0.228	0.215	0.19
牛頓	西瓜	紅	蘋果	0.423	0.403	0.321	0.412	0.228	0.246	0.24
西瓜	蟲	華盛頓	蘋果	0.422	0.321	0.309	0.331	0.231	0.175	0.132
牛頓	蟲	香甜	蘋果	0.421	0.403	0.309	0.252	0.194	0.165	0.185
夏娃	纖維	紐約	蘋果	0.419	0.269	0.314	0.364	0.132	0.147	0.249
