				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
遊民	熱鬧	招牌	街頭	0.616	0.385	0.379	0.316	0.097	0.165	0.201
暴動	霸王	拜票	街頭	0.616	0.357	0.387	0.314	0.111	0.156	0.174
暴動	乞丐	街燈	街頭	0.615	0.357	0.449	0.349	0.144	0.167	0.229
遊民	行人	喧鬧	街頭	0.611	0.385	0.354	0.398	0.187	0.104	0.235
抗議	乞丐	街燈	街頭	0.611	0.406	0.449	0.349	0.171	0.192	0.229
遊民	擁擠	招牌	街頭	0.609	0.385	0.365	0.316	0.17	0.165	0.122
舞蹈	霸王	紅綠燈	街頭	0.609	0.296	0.387	0.386	0.144	0.187	0.128
混混	露宿	紅綠燈	街頭	0.608	0.432	0.404	0.386	0.238	0.233	0.143
霸王	拜票	紅綠燈	街頭	0.608	0.387	0.314	0.386	0.174	0.128	0.176
抗議	遊民	逛街	街頭	0.607	0.406	0.385	0.351	0.16	0.211	0.163
表演	遊民	紅綠燈	街頭	0.607	0.321	0.385	0.386	0.135	0.229	0.121
擁擠	霸王	拜票	街頭	0.606	0.365	0.387	0.314	0.089	0.196	0.174
遊民	跳舞	紅綠燈	街頭	0.606	0.385	0.305	0.386	0.124	0.121	0.224
藝人	髒亂	行人	街頭	0.603	0.497	0.391	0.354	0.233	0.193	0.213
流浪	暴動	街燈	街頭	0.603	0.426	0.357	0.349	0.231	0.132	0.167
藝人	暴力	逛街	街頭	0.602	0.497	0.35	0.351	0.16	0.209	0.227
舞蹈	遊民	喧鬧	街頭	0.602	0.296	0.385	0.398	0.19	0.182	0.104
招牌	露宿	喧鬧	街頭	0.602	0.316	0.404	0.398	0.128	0.19	0.197
髒亂	霸王	拜票	街頭	0.602	0.391	0.387	0.314	0.147	0.168	0.174
表演	髒亂	霸王	街頭	0.602	0.321	0.391	0.387	0.183	0.167	0.147
流浪	拜票	紅綠燈	街頭	0.602	0.426	0.314	0.386	0.196	0.152	0.176
流浪	擁擠	招牌	街頭	0.601	0.426	0.365	0.316	0.19	0.194	0.122
暴動	招牌	露宿	街頭	0.601	0.357	0.316	0.404	0.116	0.232	0.128
舞蹈	暴動	霸王	街頭	0.599	0.296	0.357	0.387	0.185	0.144	0.111
熱鬧	露宿	浪人	街頭	0.598	0.379	0.404	0.353	0.184	0.113	0.24
舞蹈	遊民	熱鬧	街頭	0.598	0.296	0.385	0.379	0.19	0.175	0.097
抗議	遊民	拜票	街頭	0.597	0.406	0.385	0.314	0.16	0.224	0.123
表演	遊民	霸王	街頭	0.596	0.321	0.385	0.387	0.135	0.167	0.194
藝人	擁擠	暴力	街頭	0.595	0.497	0.365	0.35	0.227	0.16	0.23
人群	暴動	霸王	街頭	0.594	0.332	0.357	0.387	0.247	0.123	0.111
人潮	藝人	露宿	街頭	0.594	0.281	0.497	0.404	0.217	0.202	0.168
遊民	霸王	拜票	街頭	0.594	0.385	0.387	0.314	0.194	0.123	0.174
表演	浪人	紅綠燈	街頭	0.593	0.321	0.353	0.386	0.161	0.229	0.078
街燈	霸王	逛街	街頭	0.593	0.349	0.387	0.351	0.106	0.203	0.185
藝人	行人	喧鬧	街頭	0.592	0.497	0.354	0.398	0.193	0.229	0.235
遊行	髒亂	招牌	街頭	0.591	0.448	0.391	0.316	0.197	0.192	0.175
暴動	霸王	逛街	街頭	0.591	0.357	0.387	0.351	0.111	0.208	0.185
表演	遊民	擁擠	街頭	0.588	0.321	0.385	0.365	0.135	0.178	0.17
暴動	乞丐	紅綠燈	街頭	0.588	0.357	0.449	0.386	0.144	0.221	0.239
露宿	街燈	浪人	街頭	0.588	0.404	0.349	0.353	0.186	0.24	0.092
混混	露宿	街燈	街頭	0.588	0.432	0.404	0.349	0.238	0.173	0.186
舞蹈	熱鬧	露宿	街頭	0.587	0.296	0.379	0.404	0.175	0.132	0.184
遊行	混混	髒亂	街頭	0.586	0.448	0.432	0.391	0.241	0.197	0.246
熱鬧	招牌	露宿	街頭	0.586	0.379	0.316	0.404	0.201	0.184	0.128
舞蹈	露宿	喧鬧	街頭	0.586	0.296	0.404	0.398	0.132	0.182	0.197
流浪	熱鬧	招牌	街頭	0.585	0.426	0.379	0.316	0.141	0.194	0.201
藝人	暴動	街燈	街頭	0.583	0.497	0.357	0.349	0.228	0.226	0.167
舞蹈	露宿	街燈	街頭	0.583	0.296	0.404	0.349	0.132	0.147	0.186
遊民	霸王	逛街	街頭	0.58	0.385	0.387	0.351	0.194	0.163	0.185
流浪	表演	街燈	街頭	0.579	0.426	0.321	0.349	0.242	0.132	0.144
跳舞	擁擠	浪人	街頭	0.576	0.305	0.365	0.353	0.189	0.233	0.026
遊民	擁擠	拜票	街頭	0.574	0.385	0.365	0.314	0.17	0.123	0.196
抗議	夜市	浪人	街頭	0.573	0.406	0.377	0.353	0.208	0.175	0.18
藝人	暴動	紅綠燈	街頭	0.573	0.497	0.357	0.386	0.228	0.219	0.221
遊民	跳舞	擁擠	街頭	0.572	0.385	0.305	0.365	0.124	0.17	0.189
藝人	髒亂	逛街	街頭	0.572	0.497	0.391	0.351	0.233	0.209	0.225
混混	熱鬧	露宿	街頭	0.572	0.432	0.379	0.404	0.221	0.238	0.184
髒亂	霸王	逛街	街頭	0.572	0.391	0.387	0.351	0.147	0.225	0.185
街燈	霸王	拜票	街頭	0.57	0.349	0.387	0.314	0.106	0.199	0.174
表演	霸王	紅綠燈	街頭	0.569	0.321	0.387	0.386	0.167	0.229	0.128
舞蹈	遊民	紅綠燈	街頭	0.569	0.296	0.385	0.386	0.19	0.187	0.121
街燈	拜票	浪人	街頭	0.565	0.349	0.314	0.353	0.199	0.092	0.16
流浪	暴動	紅綠燈	街頭	0.565	0.426	0.357	0.386	0.231	0.152	0.221
遊行	混混	街燈	街頭	0.565	0.448	0.432	0.349	0.241	0.25	0.173
人群	露宿	紅綠燈	街頭	0.565	0.332	0.404	0.386	0.214	0.2	0.143
混混	暴動	行人	街頭	0.564	0.432	0.357	0.354	0.237	0.226	0.116
舞蹈	暴動	行人	街頭	0.563	0.296	0.357	0.354	0.185	0.143	0.116
流浪	街燈	拜票	街頭	0.563	0.426	0.349	0.314	0.132	0.196	0.199
暴動	招牌	行人	街頭	0.562	0.357	0.316	0.354	0.116	0.116	0.233
混混	暴動	街燈	街頭	0.561	0.432	0.357	0.349	0.237	0.173	0.167
行人	霸王	拜票	街頭	0.561	0.354	0.387	0.314	0.107	0.213	0.174
藝人	暴動	逛街	街頭	0.561	0.497	0.357	0.351	0.228	0.209	0.208
藝人	街燈	逛街	街頭	0.559	0.497	0.349	0.351	0.226	0.209	0.203
舞蹈	乞丐	擁擠	街頭	0.559	0.296	0.449	0.365	0.247	0.068	0.236
抗議	人群	霸王	街頭	0.558	0.406	0.332	0.387	0.246	0.197	0.123
流浪	暴動	招牌	街頭	0.558	0.426	0.357	0.316	0.231	0.194	0.116
混混	露宿	喧鬧	街頭	0.558	0.432	0.404	0.398	0.238	0.241	0.197
遊行	遊民	招牌	街頭	0.557	0.448	0.385	0.316	0.235	0.192	0.165
藝人	髒亂	暴動	街頭	0.557	0.497	0.391	0.357	0.233	0.228	0.227
人群	浪人	紅綠燈	街頭	0.556	0.332	0.353	0.386	0.238	0.2	0.078
混混	擁擠	拜票	街頭	0.556	0.432	0.365	0.314	0.154	0.204	0.196
街燈	暴力	拜票	街頭	0.556	0.349	0.35	0.314	0.068	0.199	0.191
抗議	遊民	招牌	街頭	0.554	0.406	0.385	0.316	0.16	0.227	0.165
街燈	暴力	逛街	街頭	0.553	0.349	0.35	0.351	0.068	0.203	0.227
舞蹈	浪人	紅綠燈	街頭	0.552	0.296	0.353	0.386	0.219	0.187	0.078
暴動	露宿	紅綠燈	街頭	0.551	0.357	0.404	0.386	0.232	0.221	0.143
街燈	逛街	浪人	街頭	0.551	0.349	0.351	0.353	0.203	0.092	0.208
抗議	霸王	逛街	街頭	0.55	0.406	0.387	0.351	0.197	0.211	0.185
抗議	舞蹈	行人	街頭	0.55	0.406	0.296	0.354	0.23	0.133	0.143
人群	街燈	浪人	街頭	0.549	0.332	0.349	0.353	0.156	0.238	0.092
流浪	招牌	街燈	街頭	0.549	0.426	0.316	0.349	0.194	0.132	0.217
人潮	髒亂	霸王	街頭	0.548	0.281	0.391	0.387	0.23	0.134	0.147
