				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
甜美	纖維	冰箱	水果	0.538	0.367	0.263	0.431	0.149	0.203	0.171
甜美	維他命	冰箱	水果	0.538	0.367	0.348	0.431	0.177	0.203	0.228
多汁	芭樂	刀子	水果	0.537	0.429	0.38	0.364	0.239	0.227	0.171
消化	美容	柳丁	水果	0.534	0.285	0.363	0.489	0.246	0.168	0.188
維他命	可口	刀子	水果	0.534	0.348	0.385	0.364	0.2	0.16	0.204
甜美	芭樂	刀子	水果	0.533	0.367	0.38	0.364	0.213	0.194	0.171
攤販	消化	甜	水果	0.531	0.396	0.285	0.38	0.196	0.115	0.22
健康	消化	柳丁	水果	0.53	0.317	0.285	0.489	0.235	0.156	0.168
維他命	多汁	刀子	水果	0.53	0.348	0.429	0.364	0.223	0.16	0.227
甜美	攤販	消化	水果	0.53	0.367	0.396	0.285	0.114	0.209	0.196
維他命	消化	刀子	水果	0.529	0.348	0.285	0.364	0.155	0.16	0.153
營養	甜	冰箱	水果	0.527	0.346	0.38	0.431	0.194	0.235	0.201
蘋果	可口	刀子	水果	0.526	0.433	0.385	0.364	0.234	0.219	0.204
蘋果	美容	刀子	水果	0.524	0.433	0.363	0.364	0.186	0.219	0.231
健康	蘋果	刀子	水果	0.517	0.317	0.433	0.364	0.159	0.219	0.219
健康	維他命	柳丁	水果	0.515	0.317	0.348	0.489	0.244	0.156	0.237
美容	芭樂	刀子	水果	0.515	0.363	0.38	0.364	0.19	0.231	0.171
攤販	消化	多汁	水果	0.515	0.396	0.285	0.429	0.196	0.163	0.237
香甜	美容	刀子	水果	0.51	0.441	0.363	0.364	0.2	0.227	0.231
健康	多汁	冰箱	水果	0.51	0.317	0.429	0.431	0.223	0.229	0.215
美容	多汁	刀子	水果	0.501	0.363	0.429	0.364	0.197	0.231	0.227
健康	消化	芭樂	水果	0.501	0.317	0.285	0.38	0.235	0.123	0.124
蘋果	消化	美容	水果	0.5	0.433	0.285	0.363	0.15	0.186	0.246
芭樂	甜	刀子	水果	0.499	0.38	0.38	0.364	0.247	0.171	0.208
消化	飲料	刀子	水果	0.496	0.285	0.458	0.364	0.246	0.153	0.212
消化	多汁	芭樂	水果	0.495	0.285	0.429	0.38	0.237	0.124	0.239
健康	蘋果	消化	水果	0.491	0.317	0.433	0.285	0.159	0.235	0.15
健康	攤販	冰箱	水果	0.49	0.317	0.396	0.431	0.196	0.229	0.23
營養	甜美	冰箱	水果	0.488	0.346	0.367	0.431	0.218	0.235	0.203
可口	纖維	刀子	水果	0.487	0.385	0.263	0.364	0.149	0.204	0.173
甜美	消化	芭樂	水果	0.486	0.367	0.285	0.38	0.209	0.213	0.124
纖維	甜	刀子	水果	0.485	0.263	0.38	0.364	0.142	0.173	0.208
香甜	美容	纖維	水果	0.482	0.441	0.363	0.263	0.2	0.189	0.196
美容	芭樂	甜	水果	0.482	0.363	0.38	0.38	0.19	0.205	0.247
香甜	纖維	刀子	水果	0.48	0.441	0.263	0.364	0.189	0.227	0.173
甜美	纖維	刀子	水果	0.478	0.367	0.263	0.364	0.149	0.194	0.173
消化	美容	芭樂	水果	0.468	0.285	0.363	0.38	0.246	0.124	0.19
維他命	消化	甜	水果	0.467	0.348	0.285	0.38	0.155	0.171	0.22
健康	纖維	冰箱	水果	0.465	0.317	0.263	0.431	0.146	0.229	0.171
美容	纖維	甜	水果	0.464	0.363	0.263	0.38	0.196	0.205	0.142
美容	甜	刀子	水果	0.463	0.363	0.38	0.364	0.205	0.231	0.208
新鮮	美容	刀子	水果	0.463	0.363	0.363	0.364	0.189	0.207	0.231
消化	多汁	刀子	水果	0.461	0.285	0.429	0.364	0.237	0.153	0.227
甜美	消化	刀子	水果	0.46	0.367	0.285	0.364	0.209	0.194	0.153
甜美	維他命	消化	水果	0.458	0.367	0.348	0.285	0.177	0.209	0.155
攤販	消化	刀子	水果	0.455	0.396	0.285	0.364	0.196	0.242	0.153
消化	芭樂	甜	水果	0.455	0.285	0.38	0.38	0.124	0.22	0.247
消化	甜	刀子	水果	0.448	0.285	0.38	0.364	0.22	0.153	0.208
甜美	消化	飲料	水果	0.448	0.367	0.285	0.458	0.209	0.207	0.246
新鮮	消化	刀子	水果	0.448	0.363	0.285	0.364	0.204	0.207	0.153
消化	纖維	柳丁	水果	0.446	0.285	0.263	0.489	0.233	0.168	0.19
維他命	消化	多汁	水果	0.446	0.348	0.285	0.429	0.155	0.223	0.237
健康	多汁	刀子	水果	0.44	0.317	0.429	0.364	0.223	0.219	0.227
消化	多汁	飲料	水果	0.44	0.285	0.429	0.458	0.237	0.246	0.249
攤販	美容	刀子	水果	0.422	0.396	0.363	0.364	0.229	0.242	0.231
健康	攤販	刀子	水果	0.421	0.317	0.396	0.364	0.196	0.219	0.242
健康	纖維	刀子	水果	0.407	0.317	0.263	0.364	0.146	0.219	0.173
健康	維他命	刀子	水果	0.406	0.317	0.348	0.364	0.244	0.219	0.16
健康	維他命	多汁	水果	0.402	0.317	0.348	0.429	0.244	0.223	0.223
消化	美容	多汁	水果	0.397	0.285	0.363	0.429	0.246	0.237	0.197
健康	維他命	冰箱	水果	0.395	0.317	0.348	0.431	0.244	0.229	0.228
美容	纖維	刀子	水果	0.39	0.363	0.263	0.364	0.196	0.231	0.173
