				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
嘴唇	健康	吃飯	牙齒	0.531	0.446	0.328	0.367	0.176	0.237	0.197
健康	嘴巴	神經	牙齒	0.51	0.328	0.424	0.369	0.198	0.213	0.202
雪白	咀嚼	堅固	牙齒	0.507	0.26	0.407	0.365	0.115	0.248	0.162
牙膏	雪白	堅固	牙齒	0.504	0.473	0.26	0.365	0.23	0.115	0.248
整齊	笑容	神經	牙齒	0.503	0.396	0.324	0.369	0.206	0.217	0.163
健康	整齊	咀嚼	牙齒	0.482	0.328	0.396	0.407	0.208	0.237	0.205
疼痛	堅固	吃飯	牙齒	0.473	0.322	0.365	0.367	0.177	0.226	0.177
嘴巴	雪白	神經	牙齒	0.469	0.424	0.26	0.369	0.232	0.202	0.15
嘴巴	雪白	堅固	牙齒	0.465	0.424	0.26	0.365	0.232	0.104	0.248
雪白	堅固	吃飯	牙齒	0.463	0.26	0.365	0.367	0.248	0.103	0.177
健康	整齊	神經	牙齒	0.456	0.328	0.396	0.369	0.208	0.213	0.217
牙刷	雪白	堅固	牙齒	0.454	0.476	0.26	0.365	0.224	0.175	0.248
健康	咀嚼	堅固	牙齒	0.454	0.328	0.407	0.365	0.237	0.248	0.162
健康	咀嚼	神經	牙齒	0.451	0.328	0.407	0.369	0.237	0.213	0.204
健康	堅固	吃飯	牙齒	0.438	0.328	0.365	0.367	0.248	0.197	0.177
雪白	疼痛	吃飯	牙齒	0.421	0.26	0.322	0.367	0.198	0.103	0.226
雪白	笑容	吃飯	牙齒	0.401	0.26	0.324	0.367	0.244	0.103	0.203
雪白	笑容	神經	牙齒	0.396	0.26	0.324	0.369	0.244	0.15	0.163
健康	堅固	神經	牙齒	0.382	0.328	0.365	0.369	0.248	0.213	0.22
雪白	食物	堅固	牙齒	0.378	0.26	0.361	0.365	0.189	0.248	0.171
雪白	堅固	神經	牙齒	0.376	0.26	0.365	0.369	0.248	0.15	0.22
雪白	笑容	堅固	牙齒	0.356	0.26	0.324	0.365	0.244	0.248	0.102
雪白	疼痛	堅固	牙齒	0.324	0.26	0.322	0.365	0.198	0.248	0.177
