				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
貓咪	黑暗	布袋	老鼠	0.481	0.443	0.283	0.295	0.204	0.18	0.156
實驗	可怕	大象	老鼠	0.481	0.302	0.289	0.416	0.175	0.126	0.225
籠子	跑	布袋	老鼠	0.478	0.446	0.254	0.295	0.16	0.219	0.138
小貓	可恨	布袋	老鼠	0.476	0.461	0.258	0.295	0.129	0.205	0.204
乳酪	可怕	布袋	老鼠	0.475	0.317	0.289	0.295	0.178	0.151	0.097
貓咪	跑	可恨	老鼠	0.475	0.443	0.254	0.258	0.135	0.123	0.223
實驗	可怕	捕鼠器	老鼠	0.475	0.302	0.289	0.46	0.175	0.233	0.167
實驗	可怕	布袋	老鼠	0.474	0.302	0.289	0.295	0.175	0.139	0.097
乳酪	跑	布袋	老鼠	0.474	0.317	0.254	0.295	0.104	0.151	0.138
動物	跑	可恨	老鼠	0.466	0.389	0.254	0.258	0.066	0.147	0.223
實驗	乳酪	布袋	老鼠	0.464	0.302	0.317	0.295	0.16	0.139	0.151
害怕	布袋	大象	老鼠	0.461	0.274	0.295	0.416	0.08	0.198	0.245
害蟲	可恨	布袋	老鼠	0.461	0.457	0.258	0.295	0.207	0.138	0.204
實驗	黑暗	捕鼠器	老鼠	0.459	0.302	0.283	0.46	0.146	0.233	0.206
動物	可怕	跑	老鼠	0.459	0.389	0.289	0.254	0.169	0.066	0.239
貓咪	可怕	跑	老鼠	0.454	0.443	0.289	0.254	0.158	0.135	0.239
籠子	黑暗	跑	老鼠	0.454	0.446	0.283	0.254	0.216	0.16	0.153
實驗	跑	布袋	老鼠	0.45	0.302	0.254	0.295	0.124	0.139	0.138
動物	黑暗	布袋	老鼠	0.45	0.389	0.283	0.295	0.199	0.161	0.156
害怕	捕鼠器	可愛	老鼠	0.45	0.274	0.46	0.257	0.14	0.233	0.168
黑暗	跑	大象	老鼠	0.449	0.283	0.254	0.416	0.153	0.151	0.201
籠子	可恨	布袋	老鼠	0.446	0.446	0.258	0.295	0.129	0.219	0.204
籠子	跑	可恨	老鼠	0.446	0.446	0.254	0.258	0.16	0.129	0.223
黑暗	布袋	大象	老鼠	0.442	0.283	0.295	0.416	0.156	0.151	0.245
實驗	黑暗	布袋	老鼠	0.439	0.302	0.283	0.295	0.146	0.139	0.156
黑暗	捕鼠器	可愛	老鼠	0.439	0.283	0.46	0.257	0.206	0.186	0.168
乳酪	可怕	害蟲	老鼠	0.435	0.317	0.289	0.457	0.178	0.243	0.206
籠子	黑暗	布袋	老鼠	0.432	0.446	0.283	0.295	0.216	0.219	0.156
可怕	布袋	大象	老鼠	0.431	0.289	0.295	0.416	0.097	0.225	0.245
動物	可恨	布袋	老鼠	0.43	0.389	0.258	0.295	0.147	0.161	0.204
實驗	乳酪	害怕	老鼠	0.425	0.302	0.317	0.274	0.16	0.153	0.155
實驗	黑暗	跑	老鼠	0.417	0.302	0.283	0.254	0.146	0.124	0.153
可怕	籠子	跑	老鼠	0.406	0.289	0.446	0.254	0.184	0.239	0.16
乳酪	害蟲	可恨	老鼠	0.401	0.317	0.457	0.258	0.243	0.182	0.207
實驗	乳酪	可恨	老鼠	0.396	0.302	0.317	0.258	0.16	0.14	0.182
實驗	乳酪	可怕	老鼠	0.395	0.302	0.317	0.289	0.16	0.175	0.178
黑暗	跑	布袋	老鼠	0.385	0.283	0.254	0.295	0.153	0.156	0.138
跑	布袋	大象	老鼠	0.381	0.254	0.295	0.416	0.138	0.201	0.245
實驗	可恨	布袋	老鼠	0.372	0.302	0.258	0.295	0.14	0.139	0.204
可怕	跑	布袋	老鼠	0.364	0.289	0.254	0.295	0.239	0.097	0.138
乳酪	跑	可愛	老鼠	0.359	0.317	0.254	0.257	0.104	0.206	0.161
可恨	布袋	大象	老鼠	0.349	0.258	0.295	0.416	0.204	0.171	0.245
乳酪	可怕	跑	老鼠	0.34	0.317	0.289	0.254	0.178	0.104	0.239
乳酪	可恨	布袋	老鼠	0.334	0.317	0.258	0.295	0.182	0.151	0.204
跑	可恨	大象	老鼠	0.334	0.254	0.258	0.416	0.223	0.201	0.171
害怕	布袋	可愛	老鼠	0.332	0.274	0.295	0.257	0.08	0.233	0.181
乳酪	布袋	可愛	老鼠	0.332	0.317	0.295	0.257	0.151	0.206	0.181
實驗	跑	可恨	老鼠	0.328	0.302	0.254	0.258	0.124	0.14	0.223
跑	布袋	可愛	老鼠	0.326	0.254	0.295	0.257	0.138	0.161	0.181
乳酪	跑	可恨	老鼠	0.321	0.317	0.254	0.258	0.104	0.182	0.223
黑暗	布袋	可愛	老鼠	0.311	0.283	0.295	0.257	0.156	0.186	0.181
實驗	可怕	跑	老鼠	0.308	0.302	0.289	0.254	0.175	0.124	0.239
可怕	跑	大象	老鼠	0.294	0.289	0.254	0.416	0.239	0.225	0.201
黑暗	跑	可愛	老鼠	0.294	0.283	0.254	0.257	0.153	0.186	0.161
乳酪	害怕	可愛	老鼠	0.255	0.317	0.274	0.257	0.155	0.206	0.233
跑	可恨	布袋	老鼠	0.242	0.254	0.258	0.295	0.223	0.138	0.204
