				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
船	高山	藍	大海	0.542	0.383	0.384	0.28	0.189	0.204	0.111
高山	深遂	藍	大海	0.54	0.384	0.388	0.28	0.222	0.111	0.178
寬廣	水	漁船	大海	0.54	0.321	0.336	0.344	0.141	0.153	0.167
高山	海灘	生命	大海	0.539	0.384	0.43	0.278	0.164	0.239	0.15
無垠	生命	小河	大海	0.537	0.452	0.278	0.423	0.193	0.206	0.217
無邊	高山	漁船	大海	0.536	0.396	0.384	0.344	0.187	0.25	0.152
帆船	小河	藍	大海	0.534	0.407	0.423	0.28	0.23	0.187	0.159
鯨魚	寬廣	高山	大海	0.533	0.418	0.321	0.384	0.175	0.199	0.216
廣闊	水	漁船	大海	0.532	0.308	0.336	0.344	0.118	0.171	0.167
寬廣	貝殼	水	大海	0.532	0.321	0.4	0.336	0.231	0.141	0.153
無邊	水	漁船	大海	0.53	0.396	0.336	0.344	0.129	0.25	0.167
寬廣	海鷗	生命	大海	0.529	0.321	0.274	0.278	0.105	0.167	0.072
廣闊	鯨魚	高山	大海	0.529	0.308	0.418	0.384	0.195	0.187	0.199
寬廣	高山	漁船	大海	0.528	0.321	0.384	0.344	0.216	0.153	0.152
海鷗	高山	生命	大海	0.527	0.274	0.384	0.278	0.098	0.072	0.239
船	寬廣	生命	大海	0.526	0.383	0.321	0.278	0.058	0.231	0.167
廣闊	高山	漁船	大海	0.526	0.308	0.384	0.344	0.187	0.171	0.152
天空	貝殼	生命	大海	0.525	0.454	0.4	0.278	0.212	0.231	0.164
廣闊	海鷗	高山	大海	0.524	0.308	0.274	0.384	0.156	0.187	0.098
深遂	帆船	藍	大海	0.524	0.388	0.407	0.28	0.186	0.178	0.187
船	海鷗	高山	大海	0.52	0.383	0.274	0.384	0.233	0.189	0.098
深遂	帆船	故鄉	大海	0.52	0.388	0.407	0.307	0.186	0.208	0.188
寬廣	帆船	藍	大海	0.519	0.321	0.407	0.28	0.084	0.218	0.187
海鷗	帆船	小河	大海	0.518	0.274	0.407	0.423	0.242	0.113	0.23
貝殼	神秘	水	大海	0.516	0.4	0.281	0.336	0.18	0.153	0.169
高山	藍	漁船	大海	0.515	0.384	0.28	0.344	0.111	0.152	0.229
神秘	蔚藍	小河	大海	0.513	0.281	0.489	0.423	0.228	0.209	0.243
無邊	生命	小河	大海	0.513	0.396	0.278	0.423	0.194	0.174	0.217
海鷗	高山	無窮	大海	0.513	0.274	0.384	0.275	0.098	0.166	0.156
貝殼	高山	生命	大海	0.51	0.4	0.384	0.278	0.149	0.164	0.239
海灘	神秘	水	大海	0.51	0.43	0.281	0.336	0.18	0.188	0.169
寬廣	貝殼	高山	大海	0.509	0.321	0.4	0.384	0.231	0.216	0.149
貝殼	高山	無窮	大海	0.508	0.4	0.384	0.275	0.149	0.245	0.156
高山	海灘	神秘	大海	0.508	0.384	0.43	0.281	0.164	0.242	0.18
神秘	水	漁船	大海	0.507	0.281	0.336	0.344	0.169	0.118	0.167
生命	小河	藍	大海	0.506	0.278	0.423	0.28	0.217	0.099	0.159
遼闊	生命	小河	大海	0.506	0.438	0.278	0.423	0.19	0.227	0.217
高山	神秘	蔚藍	大海	0.506	0.384	0.281	0.489	0.242	0.178	0.228
神秘	水	蔚藍	大海	0.505	0.281	0.336	0.489	0.169	0.228	0.204
船	海鷗	無垠	大海	0.505	0.383	0.274	0.452	0.233	0.129	0.242
船	寬廣	藍	大海	0.503	0.383	0.321	0.28	0.058	0.204	0.218
廣闊	魚	高山	大海	0.503	0.308	0.294	0.384	0.176	0.187	0.119
天空	海鷗	生命	大海	0.503	0.454	0.274	0.278	0.2	0.231	0.072
海鷗	帆船	無垠	大海	0.499	0.274	0.407	0.452	0.242	0.242	0.15
海鷗	無窮	水	大海	0.499	0.274	0.275	0.336	0.166	0.083	0.138
高山	帆船	無窮	大海	0.498	0.384	0.407	0.275	0.227	0.156	0.184
海鷗	無垠	生命	大海	0.498	0.274	0.452	0.278	0.242	0.072	0.193
高山	神秘	漁船	大海	0.497	0.384	0.281	0.344	0.242	0.152	0.118
無邊	小河	漁船	大海	0.497	0.396	0.423	0.344	0.174	0.25	0.242
海鷗	高山	帆船	大海	0.497	0.274	0.384	0.407	0.098	0.242	0.227
廣闊	海鷗	帆船	大海	0.495	0.308	0.274	0.407	0.156	0.095	0.242
貝殼	高山	神秘	大海	0.494	0.4	0.384	0.281	0.149	0.18	0.242
鯨魚	高山	無窮	大海	0.494	0.418	0.384	0.275	0.199	0.229	0.156
無邊	海鷗	生命	大海	0.494	0.396	0.274	0.278	0.189	0.194	0.072
高山	生命	藍	大海	0.493	0.384	0.278	0.28	0.239	0.111	0.099
藍色	生命	小河	大海	0.492	0.367	0.278	0.423	0.19	0.169	0.217
天空	魚	無窮	大海	0.491	0.454	0.294	0.275	0.111	0.184	0.237
鯨魚	天空	無窮	大海	0.488	0.418	0.454	0.275	0.246	0.229	0.184
海鷗	深遂	帆船	大海	0.488	0.274	0.388	0.407	0.152	0.242	0.186
天空	貝殼	無窮	大海	0.488	0.454	0.4	0.275	0.212	0.184	0.245
高山	無窮	漁船	大海	0.488	0.384	0.275	0.344	0.156	0.152	0.207
廣闊	小河	漁船	大海	0.488	0.308	0.423	0.344	0.174	0.171	0.242
魚	無垠	生命	大海	0.487	0.294	0.452	0.278	0.205	0.14	0.193
高山	帆船	遙遠	大海	0.486	0.384	0.407	0.332	0.227	0.244	0.166
船	天空	海鷗	大海	0.485	0.383	0.454	0.274	0.193	0.233	0.2
船	海鷗	神秘	大海	0.483	0.383	0.274	0.281	0.233	0.185	0.037
寬廣	小河	漁船	大海	0.482	0.321	0.423	0.344	0.211	0.153	0.242
船	高山	故鄉	大海	0.481	0.383	0.384	0.307	0.189	0.166	0.237
海鷗	小河	遙遠	大海	0.48	0.274	0.423	0.332	0.113	0.219	0.217
神秘	小河	漁船	大海	0.479	0.281	0.423	0.344	0.209	0.118	0.242
無邊	海鷗	神秘	大海	0.477	0.396	0.274	0.281	0.189	0.247	0.037
天空	生命	漁船	大海	0.477	0.454	0.278	0.344	0.231	0.206	0.162
天空	無窮	漁船	大海	0.477	0.454	0.275	0.344	0.184	0.206	0.207
貝殼	無窮	水	大海	0.476	0.4	0.275	0.336	0.245	0.153	0.138
神秘	水	故鄉	大海	0.473	0.281	0.336	0.307	0.169	0.164	0.118
無邊	海鷗	帆船	大海	0.472	0.396	0.274	0.407	0.189	0.173	0.242
廣闊	海鷗	生命	大海	0.472	0.308	0.274	0.278	0.156	0.16	0.072
無邊	神秘	小河	大海	0.47	0.396	0.281	0.423	0.247	0.174	0.209
藍色	船	生命	大海	0.47	0.367	0.383	0.278	0.138	0.19	0.231
寬廣	魚	高山	大海	0.469	0.321	0.294	0.384	0.195	0.216	0.119
藍天	神秘	水	大海	0.468	0.41	0.281	0.336	0.166	0.224	0.169
無邊	神秘	水	大海	0.468	0.396	0.281	0.336	0.247	0.129	0.169
鯨魚	無窮	水	大海	0.463	0.418	0.275	0.336	0.229	0.2	0.138
寬廣	生命	漁船	大海	0.461	0.321	0.278	0.344	0.167	0.153	0.162
船	天空	生命	大海	0.461	0.383	0.454	0.278	0.193	0.231	0.231
深遂	帆船	石頭	大海	0.458	0.388	0.407	0.307	0.186	0.232	0.225
廣闊	生命	小河	大海	0.458	0.308	0.278	0.423	0.16	0.174	0.217
魚	高山	生命	大海	0.458	0.294	0.384	0.278	0.119	0.14	0.239
船	生命	遙遠	大海	0.458	0.383	0.278	0.332	0.231	0.092	0.213
船	神秘	故鄉	大海	0.456	0.383	0.281	0.307	0.185	0.166	0.164
遼闊	魚	生命	大海	0.456	0.438	0.294	0.278	0.225	0.19	0.14
天空	海鷗	無窮	大海	0.453	0.454	0.274	0.275	0.2	0.184	0.166
鯨魚	神秘	水	大海	0.453	0.418	0.281	0.336	0.213	0.2	0.169
高山	生命	漁船	大海	0.453	0.384	0.278	0.344	0.239	0.152	0.162
神秘	小河	藍	大海	0.449	0.281	0.423	0.28	0.209	0.167	0.159
無窮	小河	漁船	大海	0.447	0.275	0.423	0.344	0.146	0.207	0.242
高山	遙遠	漁船	大海	0.447	0.384	0.332	0.344	0.244	0.152	0.217
魚	高山	遙遠	大海	0.447	0.294	0.384	0.332	0.119	0.2	0.244
高山	帆船	故鄉	大海	0.446	0.384	0.407	0.307	0.227	0.237	0.188
船	海鷗	遙遠	大海	0.445	0.383	0.274	0.332	0.233	0.092	0.219
無窮	水	漁船	大海	0.443	0.275	0.336	0.344	0.138	0.207	0.167
藍天	帆船	無窮	大海	0.442	0.41	0.407	0.275	0.238	0.228	0.184
藍色	高山	生命	大海	0.441	0.367	0.384	0.278	0.16	0.19	0.239
魚	高山	無窮	大海	0.44	0.294	0.384	0.275	0.119	0.237	0.156
魚	高山	神秘	大海	0.44	0.294	0.384	0.281	0.119	0.158	0.242
寬廣	高山	藍	大海	0.439	0.321	0.384	0.28	0.216	0.218	0.111
無邊	高山	生命	大海	0.439	0.396	0.384	0.278	0.187	0.194	0.239
寬廣	貝殼	生命	大海	0.438	0.321	0.4	0.278	0.231	0.167	0.164
廣闊	生命	漁船	大海	0.437	0.308	0.278	0.344	0.16	0.171	0.162
鯨魚	寬廣	生命	大海	0.437	0.418	0.321	0.278	0.175	0.239	0.167
寬廣	小河	藍	大海	0.436	0.321	0.423	0.28	0.211	0.218	0.159
鯨魚	天空	生命	大海	0.434	0.418	0.454	0.278	0.246	0.239	0.231
船	海鷗	無窮	大海	0.433	0.383	0.274	0.275	0.233	0.1	0.166
船	高山	神秘	大海	0.432	0.383	0.384	0.281	0.189	0.185	0.242
深遂	藍	漁船	大海	0.432	0.388	0.28	0.344	0.178	0.173	0.229
藍天	無窮	水	大海	0.431	0.41	0.275	0.336	0.228	0.224	0.138
深遂	水	石頭	大海	0.43	0.388	0.336	0.307	0.13	0.232	0.239
鯨魚	高山	神秘	大海	0.429	0.418	0.384	0.281	0.199	0.213	0.242
海鷗	高山	遙遠	大海	0.429	0.274	0.384	0.332	0.098	0.219	0.244
寬廣	生命	小河	大海	0.427	0.321	0.278	0.423	0.167	0.211	0.217
高山	神秘	藍	大海	0.425	0.384	0.281	0.28	0.242	0.111	0.167
生命	小河	漁船	大海	0.423	0.278	0.423	0.344	0.217	0.162	0.242
小河	遙遠	漁船	大海	0.422	0.423	0.332	0.344	0.217	0.242	0.217
小河	藍	漁船	大海	0.416	0.423	0.28	0.344	0.159	0.242	0.229
船	神秘	無窮	大海	0.413	0.383	0.281	0.275	0.185	0.1	0.241
無邊	生命	漁船	大海	0.413	0.396	0.278	0.344	0.194	0.25	0.162
生命	藍	漁船	大海	0.412	0.278	0.28	0.344	0.099	0.162	0.229
