				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
跑道	運輸	翱翔	飛機	0.524	0.42	0.468	0.259	0.205	0.242	0.176
車子	外國	工具	飛機	0.523	0.473	0.391	0.265	0.242	0.223	0.142
空姐	翱翔	工具	飛機	0.521	0.438	0.259	0.265	0.214	0.071	0.157
駕駛員	翱翔	工具	飛機	0.521	0.452	0.259	0.265	0.128	0.171	0.157
交通	外國	翱翔	飛機	0.52	0.32	0.391	0.259	0.223	0.21	0.017
出國	駕駛員	工具	飛機	0.519	0.395	0.452	0.265	0.248	0.174	0.171
出國	跑道	翱翔	飛機	0.516	0.395	0.42	0.259	0.137	0.179	0.242
天空	車子	外國	飛機	0.516	0.281	0.473	0.391	0.207	0.181	0.242
天空	失事	外國	飛機	0.515	0.281	0.473	0.391	0.244	0.181	0.205
出國	乘客	工具	飛機	0.511	0.395	0.41	0.265	0.186	0.174	0.198
失事	空服員	翱翔	飛機	0.507	0.473	0.482	0.259	0.243	0.248	0.216
鴿子	跑道	旅遊	飛機	0.503	0.368	0.42	0.339	0.189	0.233	0.201
車子	翱翔	工具	飛機	0.502	0.473	0.259	0.265	0.116	0.223	0.157
空服員	翱翔	工具	飛機	0.494	0.482	0.259	0.265	0.216	0.139	0.157
華航	翱翔	工具	飛機	0.492	0.468	0.259	0.265	0.246	0.097	0.157
旅行	車子	高空	飛機	0.492	0.255	0.473	0.371	0.246	0.169	0.193
天空	空服員	旅遊	飛機	0.491	0.281	0.482	0.339	0.186	0.231	0.194
飛翔	旅客	工具	飛機	0.483	0.439	0.35	0.265	0.166	0.156	0.249
天空	駕駛員	工具	飛機	0.481	0.281	0.452	0.265	0.174	0.173	0.171
乘客	服務	翱翔	飛機	0.48	0.41	0.352	0.259	0.249	0.156	0.136
空服員	旅遊	翱翔	飛機	0.48	0.482	0.339	0.259	0.194	0.216	0.189
旅行	車子	跑道	飛機	0.476	0.255	0.473	0.42	0.246	0.18	0.247
天空	空服員	交通	飛機	0.475	0.281	0.482	0.32	0.186	0.248	0.175
旅行	高空	外國	飛機	0.466	0.255	0.371	0.391	0.169	0.209	0.174
出國	失事	翱翔	飛機	0.465	0.395	0.473	0.259	0.235	0.179	0.248
天空	出國	工具	飛機	0.461	0.281	0.395	0.265	0.132	0.173	0.174
空服員	交通	翱翔	飛機	0.46	0.482	0.32	0.259	0.175	0.216	0.21
天空	乘客	服務	飛機	0.454	0.281	0.41	0.352	0.19	0.149	0.249
旅行	高空	鴿子	飛機	0.452	0.255	0.371	0.368	0.169	0.142	0.231
飛翔	旅行	外國	飛機	0.449	0.439	0.255	0.391	0.247	0.18	0.209
天空	外國	工具	飛機	0.441	0.281	0.391	0.265	0.181	0.173	0.142
旅客	鴿子	工具	飛機	0.44	0.35	0.368	0.265	0.215	0.249	0.079
天空	車子	旅客	飛機	0.438	0.281	0.473	0.35	0.207	0.241	0.219
華航	跑道	翱翔	飛機	0.438	0.468	0.42	0.259	0.221	0.246	0.242
空姐	交通	翱翔	飛機	0.429	0.438	0.32	0.259	0.164	0.214	0.21
乘客	翱翔	工具	飛機	0.424	0.41	0.259	0.265	0.156	0.198	0.157
旅行	車子	外國	飛機	0.423	0.255	0.473	0.391	0.246	0.209	0.242
天空	車子	工具	飛機	0.417	0.281	0.473	0.265	0.207	0.173	0.223
失事	旅遊	翱翔	飛機	0.411	0.473	0.339	0.259	0.223	0.248	0.189
出國	翱翔	工具	飛機	0.409	0.395	0.259	0.265	0.179	0.174	0.157
跑道	翱翔	工具	飛機	0.407	0.42	0.259	0.265	0.242	0.138	0.157
車子	旅客	工具	飛機	0.398	0.473	0.35	0.265	0.219	0.223	0.249
天空	失事	旅遊	飛機	0.396	0.281	0.473	0.339	0.244	0.231	0.223
天空	乘客	工具	飛機	0.395	0.281	0.41	0.265	0.19	0.173	0.198
跑道	旅遊	翱翔	飛機	0.386	0.42	0.339	0.259	0.201	0.242	0.189
高空	鴿子	旅遊	飛機	0.382	0.371	0.368	0.339	0.231	0.231	0.233
天空	出國	交通	飛機	0.379	0.281	0.395	0.32	0.132	0.248	0.236
出國	交通	翱翔	飛機	0.349	0.395	0.32	0.259	0.236	0.179	0.21
天空	交通	外國	飛機	0.34	0.281	0.32	0.391	0.248	0.181	0.223
旅客	翱翔	工具	飛機	0.275	0.35	0.259	0.265	0.193	0.249	0.157
天空	旅客	工具	飛機	0.233	0.281	0.35	0.265	0.241	0.173	0.249
