				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
草地	樹	求學	校園	0.468	0.31	0.313	0.425	0.202	0.139	0.239
暴力	草地	樹	校園	0.467	0.317	0.31	0.313	0.185	0.087	0.202
暴力	學習	演唱會	校園	0.467	0.317	0.397	0.361	0.202	0.171	0.236
美女	安靜	演唱會	校園	0.466	0.318	0.355	0.361	0.149	0.217	0.202
美女	安全	腳踏車	校園	0.464	0.318	0.3	0.306	0.183	0.139	0.137
暴力	草地	上學	校園	0.464	0.317	0.31	0.463	0.185	0.221	0.22
暴力	純樸	老師	校園	0.463	0.317	0.327	0.409	0.181	0.167	0.242
美女	同學	腳踏車	校園	0.458	0.318	0.454	0.306	0.234	0.139	0.247
暴力	演唱會	純樸	校園	0.454	0.317	0.361	0.327	0.171	0.181	0.199
暴力	寧靜	草地	校園	0.452	0.317	0.389	0.31	0.186	0.185	0.193
美女	樹木	安靜	校園	0.452	0.318	0.414	0.355	0.241	0.149	0.245
暴力	安靜	腳踏車	校園	0.452	0.317	0.355	0.306	0.158	0.148	0.221
教室	樹	腳踏車	校園	0.451	0.435	0.313	0.306	0.135	0.25	0.219
美麗	腳踏車	求學	校園	0.45	0.458	0.306	0.425	0.25	0.245	0.244
暴力	草地	安靜	校園	0.45	0.317	0.31	0.355	0.185	0.158	0.19
暴力	草地	純樸	校園	0.447	0.317	0.31	0.327	0.185	0.181	0.141
美女	安靜	知識	校園	0.447	0.318	0.355	0.363	0.149	0.202	0.239
美女	樹	腳踏車	校園	0.446	0.318	0.313	0.306	0.133	0.139	0.219
美女	學習	腳踏車	校園	0.446	0.318	0.397	0.306	0.191	0.139	0.245
教室	腳踏車	求學	校園	0.442	0.435	0.306	0.425	0.25	0.231	0.244
安全	草地	上學	校園	0.44	0.3	0.31	0.463	0.208	0.204	0.22
暴力	草地	可愛	校園	0.439	0.317	0.31	0.395	0.185	0.182	0.217
安全	草地	樹	校園	0.438	0.3	0.31	0.313	0.208	0.075	0.202
草地	學習	演唱會	校園	0.437	0.31	0.397	0.361	0.158	0.237	0.236
教室	安靜	知識	校園	0.435	0.435	0.355	0.363	0.239	0.241	0.239
暴力	樓梯	純樸	校園	0.431	0.317	0.36	0.327	0.167	0.181	0.226
美女	學習	演唱會	校園	0.431	0.318	0.397	0.361	0.191	0.217	0.236
美女	寧靜	安全	校園	0.426	0.318	0.389	0.3	0.148	0.183	0.249
暴力	學習	腳踏車	校園	0.426	0.317	0.397	0.306	0.202	0.148	0.245
美女	演唱會	純樸	校園	0.425	0.318	0.361	0.327	0.217	0.164	0.199
美女	知識	腳踏車	校園	0.424	0.318	0.363	0.306	0.202	0.139	0.222
美女	安全	純樸	校園	0.421	0.318	0.3	0.327	0.183	0.164	0.175
草地	演唱會	純樸	校園	0.42	0.31	0.361	0.327	0.237	0.141	0.199
安全	草地	演唱會	校園	0.417	0.3	0.31	0.361	0.208	0.108	0.237
暴力	安靜	知識	校園	0.417	0.317	0.355	0.363	0.158	0.222	0.239
美女	樓梯	純樸	校園	0.413	0.318	0.36	0.327	0.202	0.164	0.226
暴力	演唱會	知識	校園	0.412	0.317	0.361	0.363	0.171	0.222	0.236
安全	草地	純樸	校園	0.412	0.3	0.31	0.327	0.208	0.175	0.141
安靜	演唱會	知識	校園	0.402	0.355	0.361	0.363	0.202	0.239	0.236
草地	安靜	演唱會	校園	0.396	0.31	0.355	0.361	0.19	0.237	0.202
暴力	草地	演唱會	校園	0.395	0.317	0.31	0.361	0.185	0.171	0.237
美女	演唱會	樹	校園	0.395	0.318	0.361	0.313	0.217	0.133	0.247
安靜	腳踏車	老師	校園	0.395	0.355	0.306	0.409	0.221	0.245	0.209
暴力	知識	腳踏車	校園	0.394	0.317	0.363	0.306	0.222	0.148	0.222
教室	知識	腳踏車	校園	0.392	0.435	0.363	0.306	0.241	0.25	0.222
教室	安靜	腳踏車	校園	0.387	0.435	0.355	0.306	0.239	0.25	0.221
美女	演唱會	知識	校園	0.386	0.318	0.361	0.363	0.217	0.202	0.236
安全	草地	可愛	校園	0.381	0.3	0.31	0.395	0.208	0.199	0.217
安靜	腳踏車	求學	校園	0.372	0.355	0.306	0.425	0.221	0.249	0.244
美女	樓梯	安全	校園	0.364	0.318	0.36	0.3	0.202	0.183	0.228
樓梯	安全	純樸	校園	0.358	0.36	0.3	0.327	0.228	0.226	0.175
寧靜	安全	草地	校園	0.348	0.389	0.3	0.31	0.249	0.193	0.208
安靜	知識	腳踏車	校園	0.343	0.355	0.363	0.306	0.239	0.221	0.222
樹	腳踏車	求學	校園	0.342	0.313	0.306	0.425	0.219	0.239	0.244
寧靜	樓梯	安全	校園	0.329	0.389	0.36	0.3	0.243	0.249	0.228
草地	演唱會	樹	校園	0.298	0.31	0.361	0.313	0.237	0.202	0.247
