				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
團圓	中午	農夫	吃飯	0.57	0.37	0.403	0.328	0.146	0.217	0.168
生存	高興	水果	吃飯	0.569	0.262	0.445	0.271	0.114	0.194	0.1
家人	補充	農夫	吃飯	0.567	0.306	0.352	0.328	0.095	0.149	0.174
中午	補充	農夫	吃飯	0.567	0.403	0.352	0.328	0.174	0.168	0.174
團圓	補充	喝茶	吃飯	0.564	0.37	0.352	0.462	0.235	0.196	0.19
生存	農夫	喝茶	吃飯	0.563	0.262	0.328	0.462	0.123	0.203	0.162
肚子	補充	農夫	吃飯	0.563	0.323	0.352	0.328	0.067	0.199	0.174
生存	飽足	中午	吃飯	0.561	0.262	0.397	0.403	0.195	0.105	0.201
團圓	肚子	補充	吃飯	0.561	0.37	0.323	0.352	0.183	0.235	0.067
筷子	快樂	三餐	吃飯	0.559	0.347	0.372	0.32	0.144	0.194	0.142
三餐	團圓	喝茶	吃飯	0.557	0.32	0.37	0.462	0.149	0.25	0.196
饑餓	中午	補充	吃飯	0.557	0.41	0.403	0.352	0.216	0.219	0.174
生存	自助餐	補充	吃飯	0.55	0.262	0.383	0.352	0.22	0.158	0.069
餐桌	生存	補充	吃飯	0.548	0.347	0.262	0.352	0.22	0.035	0.158
快樂	補充	喝茶	吃飯	0.547	0.372	0.352	0.462	0.228	0.221	0.19
午餐	團圓	農夫	吃飯	0.546	0.428	0.37	0.328	0.13	0.232	0.217
滿足	生存	晚餐	吃飯	0.545	0.395	0.262	0.475	0.246	0.138	0.204
快樂	三餐	肚子	吃飯	0.545	0.372	0.32	0.323	0.142	0.174	0.154
三餐	補充	喝茶	吃飯	0.543	0.32	0.352	0.462	0.151	0.25	0.19
碗筷	快樂	肚子	吃飯	0.543	0.371	0.372	0.323	0.13	0.219	0.174
快樂	三餐	喝茶	吃飯	0.541	0.372	0.32	0.462	0.142	0.221	0.25
生存	午餐	團圓	吃飯	0.539	0.262	0.428	0.37	0.233	0.157	0.13
生存	團圓	喝茶	吃飯	0.538	0.262	0.37	0.462	0.157	0.203	0.196
筷子	滿足	生存	吃飯	0.533	0.347	0.395	0.262	0.033	0.192	0.246
三餐	農夫	喝茶	吃飯	0.532	0.32	0.328	0.462	0.165	0.25	0.162
碗筷	生存	飽足	吃飯	0.529	0.371	0.262	0.397	0.123	0.183	0.195
三餐	團圓	肚子	吃飯	0.527	0.32	0.37	0.323	0.149	0.154	0.183
生存	補充	喝茶	吃飯	0.525	0.262	0.352	0.462	0.158	0.203	0.19
快樂	三餐	補充	吃飯	0.522	0.372	0.32	0.352	0.142	0.228	0.151
筷子	團圓	喝茶	吃飯	0.52	0.347	0.37	0.462	0.24	0.223	0.196
自助餐	團圓	農夫	吃飯	0.518	0.383	0.37	0.328	0.209	0.136	0.217
快樂	青菜	補充	吃飯	0.517	0.372	0.338	0.352	0.162	0.228	0.155
滿足	生存	喝茶	吃飯	0.516	0.395	0.262	0.462	0.246	0.154	0.203
快樂	午餐	補充	吃飯	0.515	0.372	0.428	0.352	0.207	0.228	0.202
碗筷	快樂	生存	吃飯	0.513	0.371	0.372	0.262	0.13	0.123	0.239
生存	飽足	喝茶	吃飯	0.511	0.262	0.397	0.462	0.195	0.203	0.212
三餐	補充	農夫	吃飯	0.509	0.32	0.352	0.328	0.151	0.165	0.174
三餐	團圓	補充	吃飯	0.507	0.32	0.37	0.352	0.149	0.151	0.235
饑餓	三餐	團圓	吃飯	0.505	0.41	0.32	0.37	0.221	0.224	0.149
滿足	三餐	家人	吃飯	0.5	0.395	0.32	0.306	0.145	0.139	0.238
午餐	補充	農夫	吃飯	0.5	0.428	0.352	0.328	0.202	0.232	0.174
饑餓	自助餐	團圓	吃飯	0.496	0.41	0.383	0.37	0.234	0.224	0.209
生存	自助餐	農夫	吃飯	0.494	0.262	0.383	0.328	0.22	0.123	0.136
三餐	家人	補充	吃飯	0.494	0.32	0.306	0.352	0.238	0.151	0.095
自助餐	家人	農夫	吃飯	0.493	0.383	0.306	0.328	0.24	0.136	0.149
饑餓	三餐	補充	吃飯	0.491	0.41	0.32	0.352	0.221	0.219	0.151
生存	補充	農夫	吃飯	0.486	0.262	0.352	0.328	0.158	0.123	0.174
三餐	團圓	農夫	吃飯	0.485	0.32	0.37	0.328	0.149	0.165	0.217
碗筷	肚子	農夫	吃飯	0.485	0.371	0.323	0.328	0.219	0.118	0.199
滿足	生存	午餐	吃飯	0.481	0.395	0.262	0.428	0.246	0.125	0.233
滿足	生存	自助餐	吃飯	0.476	0.395	0.262	0.383	0.246	0.099	0.22
生存	肚子	補充	吃飯	0.476	0.262	0.323	0.352	0.237	0.158	0.067
生存	高興	肚子	吃飯	0.473	0.262	0.445	0.323	0.114	0.237	0.206
筷子	生存	飽足	吃飯	0.469	0.347	0.262	0.397	0.192	0.151	0.195
饑餓	筷子	團圓	吃飯	0.468	0.41	0.347	0.37	0.194	0.224	0.24
饑餓	筷子	三餐	吃飯	0.467	0.41	0.347	0.32	0.194	0.221	0.194
快樂	家人	補充	吃飯	0.464	0.372	0.306	0.352	0.243	0.228	0.095
筷子	三餐	喝茶	吃飯	0.463	0.347	0.32	0.462	0.194	0.223	0.25
生存	團圓	農夫	吃飯	0.462	0.262	0.37	0.328	0.157	0.123	0.217
青菜	團圓	補充	吃飯	0.459	0.338	0.37	0.352	0.211	0.155	0.235
三餐	生存	團圓	吃飯	0.459	0.32	0.262	0.37	0.187	0.149	0.157
滿足	餐桌	生存	吃飯	0.456	0.395	0.347	0.262	0.083	0.246	0.22
饑餓	團圓	補充	吃飯	0.454	0.41	0.37	0.352	0.224	0.219	0.235
筷子	三餐	農夫	吃飯	0.454	0.347	0.32	0.328	0.194	0.182	0.165
筷子	三餐	團圓	吃飯	0.454	0.347	0.32	0.37	0.194	0.24	0.149
筷子	生存	喝茶	吃飯	0.452	0.347	0.262	0.462	0.192	0.223	0.203
三餐	肚子	農夫	吃飯	0.452	0.32	0.323	0.328	0.154	0.165	0.199
饑餓	自助餐	家人	吃飯	0.45	0.41	0.383	0.306	0.234	0.175	0.24
生存	午餐	補充	吃飯	0.449	0.262	0.428	0.352	0.233	0.158	0.202
水果	團圓	補充	吃飯	0.446	0.271	0.37	0.352	0.179	0.133	0.235
青菜	補充	農夫	吃飯	0.44	0.338	0.352	0.328	0.155	0.249	0.174
筷子	生存	農夫	吃飯	0.44	0.347	0.262	0.328	0.192	0.182	0.123
三餐	生存	補充	吃飯	0.438	0.32	0.262	0.352	0.187	0.151	0.158
滿足	生存	青菜	吃飯	0.437	0.395	0.262	0.338	0.246	0.081	0.232
快樂	生存	晚餐	吃飯	0.436	0.372	0.262	0.475	0.239	0.23	0.204
生存	團圓	補充	吃飯	0.434	0.262	0.37	0.352	0.157	0.158	0.235
三餐	生存	農夫	吃飯	0.434	0.32	0.262	0.328	0.187	0.165	0.123
快樂	生存	喝茶	吃飯	0.432	0.372	0.262	0.462	0.239	0.221	0.203
生存	午餐	農夫	吃飯	0.429	0.262	0.428	0.328	0.233	0.123	0.232
生存	自助餐	團圓	吃飯	0.428	0.262	0.383	0.37	0.22	0.157	0.209
快樂	水果	補充	吃飯	0.426	0.372	0.271	0.352	0.208	0.228	0.133
滿足	生存	水果	吃飯	0.423	0.395	0.262	0.271	0.246	0.065	0.194
團圓	補充	農夫	吃飯	0.423	0.37	0.352	0.328	0.235	0.217	0.174
團圓	肚子	農夫	吃飯	0.421	0.37	0.323	0.328	0.183	0.217	0.199
餐桌	生存	農夫	吃飯	0.412	0.347	0.262	0.328	0.22	0.182	0.123
生存	青菜	補充	吃飯	0.408	0.262	0.338	0.352	0.232	0.158	0.155
筷子	快樂	生存	吃飯	0.406	0.347	0.372	0.262	0.144	0.192	0.239
