				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
苦	美酒	悠閒	咖啡	0.425	0.297	0.442	0.27	0.167	0.171	0.246
熬夜	蛋糕	品嚐	咖啡	0.416	0.32	0.43	0.269	0.231	0.143	0.229
美酒	悠閒	巴西	咖啡	0.412	0.442	0.27	0.26	0.246	0.224	0.09
美酒	失眠	悠閒	咖啡	0.41	0.442	0.358	0.27	0.233	0.246	0.18
睡眠	巴西	浪漫	咖啡	0.403	0.366	0.26	0.295	0.072	0.216	0.231
熬夜	蛋糕	巴西	咖啡	0.394	0.32	0.43	0.26	0.231	0.151	0.235
苦	美酒	巴西	咖啡	0.392	0.297	0.442	0.26	0.167	0.217	0.224
巴西	品嚐	浪漫	咖啡	0.377	0.26	0.269	0.295	0.058	0.231	0.159
糖	巴西	浪漫	咖啡	0.365	0.452	0.26	0.295	0.226	0.185	0.231
苦	睡眠	悠閒	咖啡	0.359	0.297	0.366	0.27	0.168	0.171	0.236
苦	悠閒	巴西	咖啡	0.351	0.297	0.27	0.26	0.171	0.217	0.09
熬夜	巴西	浪漫	咖啡	0.35	0.32	0.26	0.295	0.151	0.143	0.231
苦	品嚐	浪漫	咖啡	0.348	0.297	0.269	0.295	0.21	0.145	0.159
苦	巴西	品嚐	咖啡	0.343	0.297	0.26	0.269	0.217	0.21	0.058
苦	蛋糕	品嚐	咖啡	0.333	0.297	0.43	0.269	0.224	0.21	0.229
苦	蛋糕	巴西	咖啡	0.313	0.297	0.43	0.26	0.224	0.217	0.235
苦	巴西	浪漫	咖啡	0.26	0.297	0.26	0.295	0.217	0.145	0.231
