				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
眼淚	感官	光明	眼睛	0.595	0.331	0.405	0.273	0.09	0.13	0.194
眼鏡	感官	光明	眼睛	0.594	0.43	0.405	0.273	0.158	0.162	0.194
五官	閃亮	哭	眼睛	0.592	0.459	0.304	0.309	0.136	0.161	0.183
眉毛	世界	眼淚	眼睛	0.59	0.497	0.255	0.331	0.144	0.194	0.155
感官	光明	雙眼皮	眼睛	0.59	0.405	0.273	0.422	0.194	0.197	0.119
近視	感官	閃亮	眼睛	0.59	0.423	0.405	0.304	0.194	0.227	0.12
近視	迷人	器官	眼睛	0.587	0.423	0.335	0.347	0.141	0.211	0.165
明亮	五官	世界	眼睛	0.585	0.493	0.459	0.255	0.249	0.208	0.165
近視	器官	閃亮	眼睛	0.584	0.423	0.347	0.304	0.211	0.227	0.051
窗戶	睫毛	光明	眼睛	0.584	0.356	0.475	0.273	0.237	0.145	0.138
近視	迷人	哭	眼睛	0.582	0.423	0.335	0.309	0.141	0.151	0.192
黑色	器官	雙眼皮	眼睛	0.582	0.324	0.347	0.422	0.125	0.151	0.235
美麗	器官	哭	眼睛	0.582	0.282	0.347	0.309	0.127	0.138	0.091
眉毛	器官	哭	眼睛	0.581	0.497	0.347	0.309	0.243	0.239	0.091
明亮	近視	世界	眼睛	0.579	0.493	0.423	0.255	0.166	0.208	0.217
靈魂	眉毛	光明	眼睛	0.577	0.275	0.497	0.273	0.163	0.218	0.087
感官	閃亮	哭	眼睛	0.576	0.405	0.304	0.309	0.12	0.139	0.183
五官	世界	哭	眼睛	0.574	0.459	0.255	0.309	0.165	0.161	0.123
五官	窗戶	黑色	眼睛	0.574	0.459	0.356	0.324	0.22	0.167	0.177
眉毛	迷人	器官	眼睛	0.573	0.497	0.335	0.347	0.197	0.243	0.165
淚水	感官	光明	眼睛	0.573	0.359	0.405	0.273	0.122	0.149	0.194
眼鏡	黑色	器官	眼睛	0.572	0.43	0.324	0.347	0.217	0.187	0.125
明亮	世界	眼淚	眼睛	0.572	0.493	0.255	0.331	0.208	0.145	0.155
明亮	淚水	世界	眼睛	0.571	0.493	0.359	0.255	0.177	0.208	0.152
睫毛	光明	哭	眼睛	0.569	0.475	0.273	0.309	0.138	0.217	0.134
眉毛	美麗	器官	眼睛	0.569	0.497	0.282	0.347	0.186	0.243	0.127
器官	雙眼皮	哭	眼睛	0.566	0.347	0.422	0.309	0.235	0.091	0.188
五官	世界	閃亮	眼睛	0.565	0.459	0.255	0.304	0.165	0.136	0.152
光明	雙眼皮	哭	眼睛	0.565	0.273	0.422	0.309	0.119	0.134	0.188
明亮	雙眼皮	哭	眼睛	0.563	0.493	0.422	0.309	0.226	0.249	0.188
世界	雙眼皮	哭	眼睛	0.562	0.255	0.422	0.309	0.114	0.123	0.188
