				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
力量	肉	細長	手臂	0.5	0.327	0.282	0.334	0.189	0.086	0.167
力量	腳掌	粗大	手臂	0.495	0.327	0.356	0.432	0.178	0.241	0.199
粗壯	肉	骨折	手臂	0.492	0.413	0.282	0.47	0.236	0.204	0.232
投球	啞鈴	粗大	手臂	0.49	0.334	0.334	0.432	0.21	0.191	0.208
力量	投球	粗大	手臂	0.488	0.327	0.334	0.432	0.172	0.241	0.191
力量	投球	肉	手臂	0.487	0.327	0.334	0.282	0.172	0.189	0.094
粗細	力量	投手	手臂	0.483	0.371	0.327	0.33	0.152	0.149	0.243
投球	有力	啞鈴	手臂	0.483	0.334	0.273	0.334	0.144	0.21	0.103
投手	肉	腳	手臂	0.48	0.33	0.282	0.315	0.182	0.079	0.185
投手	有力	細長	手臂	0.48	0.33	0.273	0.334	0.142	0.065	0.25
粗細	肉	有力	手臂	0.476	0.371	0.282	0.273	0.197	0.136	0.117
投手	腳掌	肉	手臂	0.475	0.33	0.356	0.282	0.123	0.182	0.187
粗壯	力量	投手	手臂	0.471	0.413	0.327	0.33	0.178	0.178	0.243
力量	投手	腳掌	手臂	0.468	0.327	0.33	0.356	0.243	0.178	0.123
力量	啞鈴	粗大	手臂	0.468	0.327	0.334	0.432	0.175	0.241	0.208
投手	啞鈴	粗大	手臂	0.467	0.33	0.334	0.432	0.239	0.181	0.208
投球	有力	酸痛	手臂	0.466	0.334	0.273	0.491	0.144	0.243	0.244
強壯	投球	肉	手臂	0.464	0.34	0.334	0.282	0.195	0.201	0.094
肉	有力	啞鈴	手臂	0.462	0.282	0.273	0.334	0.117	0.206	0.103
投球	身體	有力	手臂	0.456	0.334	0.402	0.273	0.216	0.144	0.191
粗細	投手	肉	手臂	0.455	0.371	0.33	0.282	0.149	0.197	0.182
投手	有力	啞鈴	手臂	0.452	0.33	0.273	0.334	0.142	0.239	0.103
投手	身體	有力	手臂	0.451	0.33	0.402	0.273	0.22	0.142	0.191
粗細	肉	骨折	手臂	0.447	0.371	0.282	0.47	0.197	0.247	0.232
有力	細長	酸痛	手臂	0.446	0.273	0.334	0.491	0.25	0.244	0.158
