				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
粉刺	情聖	味覺	鼻子	0.43	0.389	0.363	0.251	0.206	0.196	0.17
豬	流鼻水	香味	鼻子	0.427	0.305	0.418	0.344	0.208	0.224	0.207
器官	過敏	情聖	鼻子	0.421	0.297	0.307	0.363	0.169	0.144	0.233
臉	味覺	流鼻水	鼻子	0.419	0.431	0.251	0.418	0.219	0.25	0.213
味道	眼鏡	流鼻水	鼻子	0.417	0.363	0.273	0.418	0.212	0.228	0.197
器官	眼鏡	鼻塞	鼻子	0.41	0.297	0.273	0.472	0.187	0.201	0.243
感冒	眼鏡	大象	鼻子	0.4	0.32	0.273	0.423	0.206	0.228	0.181
感冒	大象	香味	鼻子	0.397	0.32	0.423	0.344	0.228	0.24	0.222
器官	感冒	大象	鼻子	0.389	0.297	0.32	0.423	0.187	0.235	0.228
器官	眼鏡	大象	鼻子	0.389	0.297	0.273	0.423	0.187	0.235	0.181
感冒	情聖	香味	鼻子	0.387	0.32	0.363	0.344	0.197	0.24	0.202
眼鏡	情聖	香味	鼻子	0.382	0.273	0.363	0.344	0.23	0.166	0.202
器官	味道	豬	鼻子	0.373	0.297	0.363	0.305	0.201	0.216	0.174
器官	眼鏡	情聖	鼻子	0.37	0.297	0.273	0.363	0.187	0.144	0.23
器官	粉刺	豬	鼻子	0.36	0.297	0.389	0.305	0.224	0.216	0.19
器官	味道	眼鏡	鼻子	0.332	0.297	0.363	0.273	0.201	0.187	0.212
感冒	眼鏡	香味	鼻子	0.324	0.32	0.273	0.344	0.206	0.24	0.166
感冒	眼鏡	情聖	鼻子	0.322	0.32	0.273	0.363	0.206	0.197	0.23
器官	感冒	眼鏡	鼻子	0.308	0.297	0.32	0.273	0.187	0.187	0.206
