				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
冷清	格子	街燈	街道	0.377	0.292	0.279	0.345	0.153	0.213	0.174
冷清	汽車	路人	街道	0.375	0.292	0.254	0.307	0.074	0.234	0.17
人群	冷清	巷口	街道	0.374	0.352	0.292	0.364	0.203	0.235	0.196
商店	髒亂	棋盤	街道	0.373	0.394	0.317	0.313	0.243	0.18	0.228
人群	汽車	格子	街道	0.372	0.352	0.254	0.279	0.199	0.167	0.146
冷清	房屋	街燈	街道	0.371	0.292	0.366	0.345	0.192	0.213	0.227
整潔	汽車	巷弄	街道	0.371	0.315	0.254	0.454	0.221	0.229	0.202
整潔	汽車	路人	街道	0.37	0.315	0.254	0.307	0.221	0.115	0.17
路燈	人群	冷清	街道	0.368	0.349	0.352	0.292	0.209	0.214	0.203
擁擠	格子	巷口	街道	0.365	0.265	0.279	0.364	0.161	0.182	0.199
垃圾	車輛	巷口	街道	0.363	0.315	0.362	0.364	0.229	0.229	0.219
路燈	冷清	格子	街道	0.363	0.349	0.292	0.279	0.214	0.191	0.153
垃圾	熱鬧	巷口	街道	0.363	0.315	0.273	0.364	0.175	0.229	0.185
整潔	巷子	棋盤	街道	0.361	0.315	0.45	0.313	0.245	0.245	0.227
商店	整潔	棋盤	街道	0.358	0.394	0.315	0.313	0.238	0.18	0.245
擁擠	房屋	巷口	街道	0.357	0.265	0.366	0.364	0.232	0.182	0.224
逛街	房屋	街燈	街道	0.356	0.285	0.366	0.345	0.209	0.203	0.227
垃圾	格子	熱鬧	街道	0.355	0.315	0.279	0.273	0.245	0.175	0.093
逛街	街燈	棋盤	街道	0.351	0.285	0.345	0.313	0.203	0.169	0.22
熱鬧	車輛	巷口	街道	0.35	0.273	0.362	0.364	0.244	0.185	0.219
冷清	垃圾	巷口	街道	0.348	0.292	0.315	0.364	0.198	0.196	0.229
人群	車子	格子	街道	0.343	0.352	0.275	0.279	0.22	0.167	0.176
冷清	垃圾	街燈	街道	0.341	0.292	0.315	0.345	0.198	0.213	0.2
整潔	房屋	棋盤	街道	0.339	0.315	0.366	0.313	0.247	0.245	0.162
整潔	格子	巷口	街道	0.337	0.315	0.279	0.364	0.232	0.189	0.199
逛街	格子	行道樹	街道	0.335	0.285	0.279	0.366	0.238	0.204	0.153
整潔	格子	路人	街道	0.335	0.315	0.279	0.307	0.232	0.115	0.22
汽車	格子	熱鬧	街道	0.335	0.254	0.279	0.273	0.146	0.232	0.093
行人	髒亂	格子	街道	0.333	0.35	0.317	0.279	0.213	0.224	0.176
逛街	格子	車輛	街道	0.331	0.285	0.279	0.362	0.238	0.178	0.179
汽車	格子	巷口	街道	0.33	0.254	0.279	0.364	0.146	0.221	0.199
行人	冷清	格子	街道	0.325	0.35	0.292	0.279	0.22	0.224	0.153
髒亂	汽車	人潮	街道	0.324	0.317	0.254	0.339	0.236	0.23	0.12
髒亂	格子	路人	街道	0.324	0.317	0.279	0.307	0.176	0.184	0.22
垃圾	格子	街燈	街道	0.32	0.315	0.279	0.345	0.245	0.2	0.174
冷清	房屋	路人	街道	0.319	0.292	0.366	0.307	0.192	0.234	0.22
擁擠	房屋	棋盤	街道	0.315	0.265	0.366	0.313	0.232	0.236	0.162
人群	髒亂	汽車	街道	0.314	0.352	0.317	0.254	0.173	0.199	0.236
人群	汽車	巷口	街道	0.314	0.352	0.254	0.364	0.199	0.235	0.221
行人	整潔	格子	街道	0.312	0.35	0.315	0.279	0.176	0.224	0.232
擁擠	棋盤	路人	街道	0.31	0.265	0.313	0.307	0.236	0.208	0.132
汽車	格子	路人	街道	0.305	0.254	0.279	0.307	0.146	0.17	0.22
垃圾	格子	車輛	街道	0.304	0.315	0.279	0.362	0.245	0.229	0.179
垃圾	熱鬧	車輛	街道	0.302	0.315	0.273	0.362	0.175	0.229	0.244
整潔	汽車	巷口	街道	0.3	0.315	0.254	0.364	0.221	0.189	0.221
汽車	巷弄	熱鬧	街道	0.3	0.254	0.454	0.273	0.202	0.232	0.247
逛街	格子	街燈	街道	0.294	0.285	0.279	0.345	0.238	0.203	0.174
逛街	髒亂	棋盤	街道	0.293	0.285	0.317	0.313	0.225	0.169	0.228
髒亂	汽車	格子	街道	0.292	0.317	0.254	0.279	0.236	0.176	0.146
冷清	垃圾	格子	街道	0.291	0.292	0.315	0.279	0.198	0.153	0.245
垃圾	汽車	巷口	街道	0.29	0.315	0.254	0.364	0.192	0.229	0.221
髒亂	汽車	路人	街道	0.287	0.317	0.254	0.307	0.236	0.184	0.17
逛街	整潔	房屋	街道	0.286	0.285	0.315	0.366	0.223	0.209	0.247
垃圾	格子	巷口	街道	0.284	0.315	0.279	0.364	0.245	0.229	0.199
車子	垃圾	格子	街道	0.283	0.275	0.315	0.279	0.165	0.176	0.245
路燈	逛街	格子	街道	0.279	0.349	0.285	0.279	0.205	0.191	0.238
擁擠	房屋	路人	街道	0.278	0.265	0.366	0.307	0.232	0.208	0.22
