				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
土石流	小河	開墾	山坡	0.412	0.322	0.429	0.353	0.221	0.236	0.235
濫墾	小河	別墅	山坡	0.408	0.278	0.429	0.355	0.226	0.179	0.249
傾斜	別墅	坍方	山坡	0.405	0.26	0.355	0.326	0.18	0.179	0.177
平原	傾斜	坍方	山坡	0.397	0.411	0.26	0.326	0.182	0.239	0.179
平原	水果	傾斜	山坡	0.395	0.411	0.29	0.26	0.24	0.182	0.144
平原	水果	小草	山坡	0.395	0.411	0.29	0.329	0.24	0.204	0.192
開墾	水果	小草	山坡	0.386	0.353	0.29	0.329	0.215	0.179	0.192
水果	小草	坍方	山坡	0.385	0.29	0.329	0.326	0.192	0.21	0.159
土石流	開墾	小草	山坡	0.369	0.322	0.353	0.329	0.236	0.22	0.179
土石流	水果	傾斜	山坡	0.364	0.322	0.29	0.26	0.24	0.123	0.144
土石流	綠地	水果	山坡	0.363	0.322	0.31	0.29	0.123	0.24	0.196
水果	傾斜	坍方	山坡	0.343	0.29	0.26	0.326	0.144	0.21	0.179
平原	水果	坍方	山坡	0.339	0.411	0.29	0.326	0.24	0.239	0.21
開墾	水果	坍方	山坡	0.324	0.353	0.29	0.326	0.215	0.22	0.21
土石流	平原	水果	山坡	0.324	0.322	0.411	0.29	0.219	0.24	0.24
濫墾	水果	小草	山坡	0.318	0.278	0.29	0.329	0.158	0.229	0.192
綠地	水果	傾斜	山坡	0.317	0.31	0.29	0.26	0.196	0.203	0.144
綠地	水果	坍方	山坡	0.306	0.31	0.29	0.326	0.196	0.215	0.21
綠地	傾斜	坍方	山坡	0.3	0.31	0.26	0.326	0.203	0.215	0.179
土石流	水果	小草	山坡	0.29	0.322	0.29	0.329	0.24	0.22	0.192
土石流	開墾	水果	山坡	0.274	0.322	0.353	0.29	0.236	0.24	0.215
