				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
麥克風	明星	興趣	唱歌	0.444	0.386	0.33	0.289	0.209	0.164	0.188
興趣	唱片	優美	唱歌	0.442	0.289	0.378	0.286	0.125	0.249	0.137
愉快	聲音	流行	唱歌	0.44	0.294	0.353	0.265	0.125	0.202	0.144
明星	興趣	宣洩	唱歌	0.436	0.33	0.289	0.363	0.188	0.146	0.212
麥克風	流行	宣洩	唱歌	0.434	0.386	0.265	0.363	0.165	0.192	0.223
喉嚨	心情	流行	唱歌	0.432	0.265	0.361	0.265	0.126	0.09	0.243
愉快	流行	聲樂	唱歌	0.431	0.294	0.265	0.45	0.202	0.157	0.218
麥克風	心情	流行	唱歌	0.429	0.386	0.361	0.265	0.175	0.165	0.243
歌曲	優美	發洩	唱歌	0.426	0.477	0.286	0.329	0.248	0.221	0.197
流行	宣洩	聲樂	唱歌	0.423	0.265	0.363	0.45	0.223	0.218	0.213
興趣	歌曲	優美	唱歌	0.41	0.289	0.477	0.286	0.145	0.249	0.248
麥克風	流行	抒發	唱歌	0.408	0.386	0.265	0.334	0.165	0.249	0.162
喉嚨	明星	興趣	唱歌	0.407	0.265	0.33	0.289	0.061	0.229	0.188
明星	心情	興趣	唱歌	0.4	0.33	0.361	0.289	0.194	0.188	0.198
麥克風	興趣	流行	唱歌	0.392	0.386	0.289	0.265	0.164	0.165	0.22
明星	興趣	聲音	唱歌	0.39	0.33	0.289	0.353	0.188	0.147	0.248
比賽	流行	宣洩	唱歌	0.389	0.38	0.265	0.363	0.179	0.217	0.223
心情	動聽	唱片	唱歌	0.387	0.361	0.37	0.378	0.244	0.245	0.233
喉嚨	流行	宣洩	唱歌	0.383	0.265	0.265	0.363	0.09	0.197	0.223
明星	開心	宣洩	唱歌	0.379	0.33	0.276	0.363	0.235	0.146	0.209
心情	聲音	流行	唱歌	0.366	0.361	0.353	0.265	0.226	0.243	0.144
愉快	喉嚨	娛樂	唱歌	0.364	0.294	0.265	0.317	0.085	0.203	0.224
喉嚨	心情	娛樂	唱歌	0.363	0.265	0.361	0.317	0.126	0.224	0.23
喉嚨	心情	興趣	唱歌	0.362	0.265	0.361	0.289	0.126	0.229	0.198
麥克風	流行	放鬆	唱歌	0.352	0.386	0.265	0.278	0.165	0.175	0.238
明星	興趣	優美	唱歌	0.35	0.33	0.289	0.286	0.188	0.118	0.249
愉快	比賽	流行	唱歌	0.35	0.294	0.38	0.265	0.208	0.202	0.179
心情	興趣	聲音	唱歌	0.332	0.361	0.289	0.353	0.198	0.226	0.248
流行	放鬆	聲樂	唱歌	0.328	0.265	0.278	0.45	0.238	0.218	0.208
興趣	優美	宣洩	唱歌	0.315	0.289	0.286	0.363	0.249	0.212	0.162
聲音	流行	放鬆	唱歌	0.313	0.353	0.265	0.278	0.144	0.201	0.238
愉快	流行	抒發	唱歌	0.305	0.294	0.265	0.334	0.202	0.224	0.162
興趣	聲音	流行	唱歌	0.296	0.289	0.353	0.265	0.248	0.22	0.144
開心	流行	宣洩	唱歌	0.288	0.276	0.265	0.363	0.185	0.209	0.223
喉嚨	興趣	流行	唱歌	0.281	0.265	0.289	0.265	0.229	0.09	0.22
喉嚨	興趣	宣洩	唱歌	0.28	0.265	0.289	0.363	0.229	0.197	0.212
喉嚨	流行	放鬆	唱歌	0.278	0.265	0.265	0.278	0.09	0.202	0.238
興趣	流行	宣洩	唱歌	0.263	0.289	0.265	0.363	0.22	0.212	0.223
心情	興趣	流行	唱歌	0.254	0.361	0.289	0.265	0.198	0.243	0.22
