				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
夏天	健康	蛙鏡	游泳	0.686	0.394	0.331	0.464	0.18	0.175	0.148
自由式	海洋	冷水	游泳	0.686	0.457	0.4	0.398	0.129	0.211	0.229
自由	淹水	蛙鏡	游泳	0.686	0.262	0.307	0.464	0.086	0.141	0.121
運動	自由式	海水	游泳	0.684	0.369	0.457	0.451	0.248	0.151	0.195
健身	淹水	蛙鏡	游泳	0.683	0.491	0.307	0.464	0.225	0.233	0.121
自由式	健康	鴨子	游泳	0.682	0.457	0.331	0.306	0.116	0.16	0.135
自由式	陽光	淹水	游泳	0.681	0.457	0.255	0.307	0.122	0.149	0.068
水	自由式	海邊	游泳	0.68	0.384	0.457	0.4	0.177	0.204	0.179
自由式	海邊	淹水	游泳	0.678	0.457	0.4	0.307	0.179	0.149	0.157
海洋	比賽	冷水	游泳	0.678	0.4	0.387	0.398	0.14	0.229	0.137
水池	自由式	陽光	游泳	0.678	0.456	0.457	0.255	0.207	0.161	0.122
健身	鴨子	蛙式	游泳	0.678	0.491	0.306	0.492	0.185	0.206	0.219
救生員	呼吸	冷水	游泳	0.677	0.466	0.338	0.398	0.172	0.172	0.182
水	健身	海邊	游泳	0.677	0.384	0.491	0.4	0.182	0.204	0.212
水池	陽光	蛙式	游泳	0.676	0.456	0.255	0.492	0.161	0.23	0.135
水池	自由式	體育	游泳	0.676	0.456	0.457	0.411	0.207	0.219	0.222
水	自由式	蛙鏡	游泳	0.675	0.384	0.457	0.464	0.177	0.228	0.224
自由式	陽光	消暑	游泳	0.674	0.457	0.255	0.377	0.122	0.145	0.148
水	夏天	自由式	游泳	0.673	0.384	0.394	0.457	0.219	0.177	0.165
泳裝	蛙式	消暑	游泳	0.673	0.402	0.492	0.377	0.235	0.214	0.15
水	自由式	減肥	游泳	0.673	0.384	0.457	0.353	0.177	0.127	0.217
水池	自由	蛙式	游泳	0.672	0.456	0.262	0.492	0.172	0.23	0.135
自由式	鴨子	消暑	游泳	0.672	0.457	0.306	0.377	0.16	0.145	0.162
自由式	體育	蛙鏡	游泳	0.672	0.457	0.411	0.464	0.222	0.224	0.214
自由式	體育	冷水	游泳	0.668	0.457	0.411	0.398	0.222	0.211	0.165
自由式	體育	淹水	游泳	0.667	0.457	0.411	0.307	0.222	0.149	0.137
