				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
小蟲	勤奮	蜂蜜	螞蟻	0.458	0.432	0.287	0.323	0.196	0.188	0.201
雄兵	噁心	蜂蜜	螞蟻	0.455	0.278	0.258	0.323	0.053	0.173	0.178
小蟲	噁心	小	螞蟻	0.452	0.432	0.258	0.26	0.182	0.159	0.157
微小	蟑螂	勤奮	螞蟻	0.452	0.275	0.441	0.287	0.186	0.197	0.169
團結	微小	老鼠	螞蟻	0.451	0.308	0.275	0.424	0.18	0.143	0.234
電影	蜂蜜	搬家	螞蟻	0.45	0.373	0.323	0.362	0.176	0.187	0.245
勤勞	渺小	卡通	螞蟻	0.444	0.39	0.342	0.254	0.222	0.146	0.174
微小	雄兵	蜂蜜	螞蟻	0.443	0.275	0.278	0.323	0.082	0.179	0.173
勤勞	渺小	搬家	螞蟻	0.442	0.39	0.342	0.362	0.222	0.201	0.228
渺小	團結	蜂蜜	螞蟻	0.44	0.342	0.308	0.323	0.246	0.134	0.153
勤勞	微小	老鼠	螞蟻	0.437	0.39	0.275	0.424	0.18	0.238	0.234
微小	可愛	搬家	螞蟻	0.437	0.275	0.314	0.362	0.239	0.132	0.144
團結	微小	雄兵	螞蟻	0.436	0.308	0.275	0.278	0.18	0.164	0.082
雄兵	勤奮	蜂蜜	螞蟻	0.434	0.278	0.287	0.323	0.081	0.173	0.201
渺小	雄兵	蜂蜜	螞蟻	0.431	0.342	0.278	0.323	0.205	0.134	0.173
雄兵	電影	小	螞蟻	0.431	0.278	0.373	0.26	0.151	0.127	0.201
微小	小蟲	噁心	螞蟻	0.43	0.275	0.432	0.258	0.184	0.169	0.182
團結	小蟲	卡通	螞蟻	0.429	0.308	0.432	0.254	0.161	0.194	0.211
團結	微小	搬家	螞蟻	0.428	0.308	0.275	0.362	0.18	0.206	0.132
微小	雄兵	可愛	螞蟻	0.428	0.275	0.278	0.314	0.082	0.239	0.119
團結	雄兵	小	螞蟻	0.428	0.308	0.278	0.26	0.164	0.128	0.127
勤勞	卡通	搬家	螞蟻	0.424	0.39	0.254	0.362	0.146	0.201	0.234
小蟲	勤奮	卡通	螞蟻	0.424	0.432	0.287	0.254	0.196	0.211	0.143
微小	勤奮	搬家	螞蟻	0.422	0.275	0.287	0.362	0.197	0.132	0.174
渺小	蜂蜜	搬家	螞蟻	0.419	0.342	0.323	0.362	0.134	0.228	0.245
團結	雄兵	蜂蜜	螞蟻	0.419	0.308	0.278	0.323	0.164	0.153	0.173
微小	小蟲	勤奮	螞蟻	0.418	0.275	0.432	0.287	0.184	0.197	0.196
團結	小	蜂蜜	螞蟻	0.41	0.308	0.26	0.323	0.128	0.153	0.201
勤勞	電影	小	螞蟻	0.409	0.39	0.373	0.26	0.219	0.194	0.201
勤勞	小	搬家	螞蟻	0.409	0.39	0.26	0.362	0.194	0.201	0.208
渺小	電影	小	螞蟻	0.408	0.342	0.373	0.26	0.12	0.246	0.201
噁心	蜂蜜	搬家	螞蟻	0.407	0.258	0.323	0.362	0.178	0.112	0.245
微小	蜂蜜	搬家	螞蟻	0.405	0.275	0.323	0.362	0.179	0.132	0.245
噁心	小	搬家	螞蟻	0.402	0.258	0.26	0.362	0.157	0.112	0.208
勤勞	微小	卡通	螞蟻	0.4	0.39	0.275	0.254	0.18	0.146	0.193
電影	小	搬家	螞蟻	0.399	0.373	0.26	0.362	0.201	0.187	0.208
團結	微小	蜂蜜	螞蟻	0.395	0.308	0.275	0.323	0.18	0.153	0.179
微小	蟑螂	可愛	螞蟻	0.39	0.275	0.441	0.314	0.186	0.239	0.215
團結	蜂蜜	搬家	螞蟻	0.389	0.308	0.323	0.362	0.153	0.206	0.245
團結	小	搬家	螞蟻	0.388	0.308	0.26	0.362	0.128	0.206	0.208
勤勞	噁心	老鼠	螞蟻	0.382	0.39	0.258	0.424	0.232	0.238	0.22
電影	小	蜂蜜	螞蟻	0.379	0.373	0.26	0.323	0.201	0.176	0.201
小蟲	噁心	卡通	螞蟻	0.377	0.432	0.258	0.254	0.182	0.211	0.175
微小	小蟲	卡通	螞蟻	0.373	0.275	0.432	0.254	0.184	0.193	0.211
勤奮	小	搬家	螞蟻	0.371	0.287	0.26	0.362	0.157	0.174	0.208
團結	雄兵	搬家	螞蟻	0.366	0.308	0.278	0.362	0.164	0.206	0.212
雄兵	小	蜂蜜	螞蟻	0.361	0.278	0.26	0.323	0.127	0.173	0.201
微小	勤奮	老鼠	螞蟻	0.358	0.275	0.287	0.424	0.197	0.234	0.197
雄兵	小	搬家	螞蟻	0.353	0.278	0.26	0.362	0.127	0.212	0.208
噁心	卡通	搬家	螞蟻	0.353	0.258	0.254	0.362	0.175	0.112	0.234
勤奮	蜂蜜	搬家	螞蟻	0.352	0.287	0.323	0.362	0.201	0.174	0.245
勤奮	卡通	搬家	螞蟻	0.352	0.287	0.254	0.362	0.143	0.174	0.234
勤勞	噁心	卡通	螞蟻	0.35	0.39	0.258	0.254	0.232	0.146	0.175
渺小	小	蜂蜜	螞蟻	0.345	0.342	0.26	0.323	0.246	0.134	0.201
勤勞	微小	噁心	螞蟻	0.343	0.39	0.275	0.258	0.18	0.232	0.169
渺小	雄兵	搬家	螞蟻	0.336	0.342	0.278	0.362	0.205	0.228	0.212
微小	噁心	老鼠	螞蟻	0.334	0.275	0.258	0.424	0.169	0.234	0.22
雄兵	蜂蜜	搬家	螞蟻	0.333	0.278	0.323	0.362	0.173	0.212	0.245
微小	卡通	搬家	螞蟻	0.332	0.275	0.254	0.362	0.193	0.132	0.234
渺小	團結	搬家	螞蟻	0.331	0.342	0.308	0.362	0.246	0.228	0.206
勤勞	渺小	小	螞蟻	0.331	0.39	0.342	0.26	0.222	0.194	0.246
微小	噁心	蜂蜜	螞蟻	0.331	0.275	0.258	0.323	0.169	0.179	0.178
勤勞	噁心	小	螞蟻	0.326	0.39	0.258	0.26	0.232	0.194	0.157
渺小	卡通	搬家	螞蟻	0.321	0.342	0.254	0.362	0.174	0.228	0.234
渺小	團結	雄兵	螞蟻	0.313	0.342	0.308	0.278	0.246	0.205	0.164
勤奮	小	蜂蜜	螞蟻	0.312	0.287	0.26	0.323	0.157	0.201	0.201
微小	勤奮	蜂蜜	螞蟻	0.309	0.275	0.287	0.323	0.197	0.179	0.201
噁心	小	蜂蜜	螞蟻	0.305	0.258	0.26	0.323	0.157	0.178	0.201
渺小	雄兵	小	螞蟻	0.302	0.342	0.278	0.26	0.205	0.246	0.127
小	蜂蜜	搬家	螞蟻	0.291	0.26	0.323	0.362	0.201	0.208	0.245
渺小	團結	小	螞蟻	0.29	0.342	0.308	0.26	0.246	0.246	0.128
團結	卡通	搬家	螞蟻	0.29	0.308	0.254	0.362	0.194	0.206	0.234
渺小	團結	卡通	螞蟻	0.29	0.342	0.308	0.254	0.246	0.174	0.194
微小	勤奮	卡通	螞蟻	0.283	0.275	0.287	0.254	0.197	0.193	0.143
渺小	小	搬家	螞蟻	0.281	0.342	0.26	0.362	0.246	0.228	0.208
團結	微小	卡通	螞蟻	0.27	0.308	0.275	0.254	0.18	0.194	0.193
微小	噁心	卡通	螞蟻	0.25	0.275	0.258	0.254	0.169	0.193	0.175
