				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
玉山	休閒	累	登山	0.584	0.408	0.292	0.266	0.07	0.18	0.132
高山	走路	望遠	登山	0.584	0.472	0.386	0.304	0.174	0.204	0.2
背包	健康	望遠	登山	0.582	0.431	0.307	0.304	0.17	0.167	0.123
累	旅行	高山	登山	0.582	0.266	0.447	0.472	0.204	0.158	0.242
玉山	冒險	鞋子	登山	0.581	0.408	0.327	0.32	0.125	0.162	0.188
玉山	背包	辛苦	登山	0.58	0.408	0.431	0.261	0.164	0.149	0.207
高山	鞋子	望遠	登山	0.58	0.472	0.32	0.304	0.158	0.204	0.155
健康	高山	望遠	登山	0.578	0.307	0.472	0.304	0.179	0.123	0.204
休閒	累	高山	登山	0.577	0.292	0.266	0.472	0.132	0.164	0.158
背包	健康	潛水	登山	0.576	0.431	0.307	0.423	0.17	0.242	0.172
背包	毅力	風景	登山	0.572	0.431	0.344	0.271	0.148	0.173	0.153
玉山	背包	累	登山	0.571	0.408	0.431	0.266	0.164	0.18	0.19
潛水	高山	迷失	登山	0.57	0.423	0.472	0.25	0.248	0.171	0.156
毅力	旅行	望遠	登山	0.57	0.344	0.447	0.304	0.222	0.134	0.169
玉山	健康	迷失	登山	0.57	0.408	0.307	0.25	0.165	0.032	0.198
健身	累	高山	登山	0.568	0.451	0.266	0.472	0.241	0.223	0.158
運動	背包	毅力	登山	0.567	0.339	0.431	0.344	0.217	0.182	0.148
玉山	健身	風景	登山	0.566	0.408	0.451	0.271	0.158	0.21	0.197
運動	迷路	毅力	登山	0.563	0.339	0.4	0.344	0.106	0.182	0.232
玉山	背包	風景	登山	0.562	0.408	0.431	0.271	0.164	0.21	0.173
玉山	迷路	鞋子	登山	0.561	0.408	0.4	0.32	0.169	0.162	0.237
玉山	辛苦	游泳	登山	0.561	0.408	0.261	0.419	0.149	0.175	0.203
健康	迷路	望遠	登山	0.561	0.307	0.4	0.304	0.164	0.123	0.165
玉山	累	旅行	登山	0.557	0.408	0.266	0.447	0.18	0.181	0.204
毅力	潛水	望遠	登山	0.556	0.344	0.423	0.304	0.159	0.134	0.221
玉山	迷路	望遠	登山	0.555	0.408	0.4	0.304	0.169	0.224	0.165
玉山	游泳	望遠	登山	0.555	0.408	0.419	0.304	0.175	0.224	0.177
健身	迷失	望遠	登山	0.55	0.451	0.25	0.304	0.184	0.191	0.08
