				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
浪濤	浪漫	堤防	海岸	0.393	0.27	0.377	0.379	0.181	0.228	0.224
遼闊	垃圾	船隻	海岸	0.392	0.282	0.284	0.394	0.109	0.231	0.228
海浪	花蓮	垃圾	海岸	0.391	0.483	0.268	0.284	0.25	0.245	0.15
浪花	美麗	堤防	海岸	0.387	0.342	0.294	0.379	0.242	0.247	0.139
漂亮	夕陽	珊瑚礁	海岸	0.384	0.286	0.295	0.455	0.198	0.226	0.227
美麗	垃圾	船隻	海岸	0.378	0.294	0.284	0.394	0.171	0.195	0.228
岩石	花蓮	漂亮	海岸	0.377	0.434	0.268	0.286	0.19	0.22	0.201
花蓮	浪漫	垃圾	海岸	0.374	0.268	0.377	0.284	0.187	0.15	0.218
垃圾	藍色	船隻	海岸	0.373	0.284	0.301	0.394	0.151	0.228	0.227
花蓮	垃圾	珊瑚礁	海岸	0.368	0.268	0.284	0.455	0.15	0.249	0.24
岩石	漂亮	釣魚	海岸	0.367	0.434	0.286	0.263	0.22	0.238	0.159
浪濤	浪漫	船	海岸	0.366	0.27	0.377	0.356	0.181	0.248	0.207
海水	花蓮	漂亮	海岸	0.362	0.43	0.268	0.286	0.222	0.198	0.201
花蓮	漂亮	砂石	海岸	0.362	0.268	0.286	0.333	0.201	0.176	0.147
陸地	夕陽	砂石	海岸	0.362	0.412	0.295	0.333	0.239	0.226	0.213
花蓮	垃圾	地形	海岸	0.358	0.268	0.284	0.367	0.15	0.207	0.204
漂亮	砂石	釣魚	海岸	0.357	0.286	0.333	0.263	0.147	0.159	0.219
漂亮	夕陽	砂石	海岸	0.355	0.286	0.295	0.333	0.198	0.147	0.213
浪花	壯觀	堤防	海岸	0.355	0.342	0.25	0.379	0.225	0.247	0.143
浪花	遼闊	垃圾	海岸	0.352	0.342	0.282	0.284	0.209	0.239	0.109
岩石	漂亮	夕陽	海岸	0.35	0.434	0.286	0.295	0.22	0.247	0.198
波浪	垃圾	夕陽	海岸	0.346	0.371	0.284	0.295	0.245	0.222	0.138
浪花	地形	壯觀	海岸	0.345	0.342	0.367	0.25	0.147	0.225	0.242
漂亮	地形	釣魚	海岸	0.344	0.286	0.367	0.263	0.182	0.159	0.231
浪花	花蓮	垃圾	海岸	0.339	0.342	0.268	0.284	0.166	0.239	0.15
海浪	花蓮	漂亮	海岸	0.338	0.483	0.268	0.286	0.25	0.248	0.201
浪濤	花蓮	漂亮	海岸	0.333	0.27	0.268	0.286	0.233	0.057	0.201
花蓮	漂亮	珊瑚礁	海岸	0.332	0.268	0.286	0.455	0.201	0.249	0.226
花蓮	漂亮	地形	海岸	0.331	0.268	0.286	0.367	0.201	0.207	0.182
岩石	藍色	釣魚	海岸	0.329	0.434	0.301	0.263	0.201	0.238	0.231
波浪	美麗	垃圾	海岸	0.32	0.371	0.294	0.284	0.213	0.245	0.171
浪濤	花蓮	堤防	海岸	0.319	0.27	0.268	0.379	0.233	0.228	0.136
浪濤	花蓮	浪漫	海岸	0.314	0.27	0.268	0.377	0.233	0.181	0.187
浪濤	花蓮	垃圾	海岸	0.301	0.27	0.268	0.284	0.233	0.138	0.15
美麗	地形	釣魚	海岸	0.301	0.294	0.367	0.263	0.145	0.247	0.231
藍色	砂石	釣魚	海岸	0.299	0.301	0.333	0.263	0.149	0.231	0.219
浪濤	花蓮	船	海岸	0.297	0.27	0.268	0.356	0.233	0.248	0.115
浪濤	花蓮	地形	海岸	0.293	0.27	0.268	0.367	0.233	0.172	0.207
岩石	美麗	釣魚	海岸	0.288	0.434	0.294	0.263	0.219	0.238	0.247
美麗	砂石	釣魚	海岸	0.286	0.294	0.333	0.263	0.138	0.247	0.219
波浪	遼闊	釣魚	海岸	0.285	0.371	0.282	0.263	0.178	0.208	0.245
波浪	風景	垃圾	海岸	0.285	0.371	0.29	0.284	0.224	0.245	0.191
浪花	風景	堤防	海岸	0.272	0.342	0.29	0.379	0.243	0.247	0.249
垃圾	船隻	壯觀	海岸	0.272	0.284	0.394	0.25	0.228	0.184	0.243
垃圾	地形	壯觀	海岸	0.271	0.284	0.367	0.25	0.204	0.184	0.242
浪花	美麗	垃圾	海岸	0.269	0.342	0.294	0.284	0.242	0.239	0.171
波浪	美麗	釣魚	海岸	0.259	0.371	0.294	0.263	0.213	0.208	0.247
岩石	遼闊	釣魚	海岸	0.258	0.434	0.282	0.263	0.239	0.238	0.245
浪花	風景	垃圾	海岸	0.244	0.342	0.29	0.284	0.243	0.239	0.191
波浪	垃圾	壯觀	海岸	0.238	0.371	0.284	0.25	0.245	0.238	0.184
浪花	遼闊	釣魚	海岸	0.235	0.342	0.282	0.263	0.209	0.198	0.245
浪花	垃圾	壯觀	海岸	0.228	0.342	0.284	0.25	0.239	0.225	0.184
遼闊	砂石	釣魚	海岸	0.212	0.282	0.333	0.263	0.202	0.245	0.219
浪花	美麗	釣魚	海岸	0.211	0.342	0.294	0.263	0.242	0.198	0.247
