				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
蘋果	甜蜜	玻璃杯	果汁	0.514	0.325	0.359	0.468	0.182	0.217	0.238
健康	柳丁	維他命	果汁	0.51	0.342	0.438	0.369	0.156	0.244	0.237
顆粒	玻璃杯	可口	果汁	0.506	0.276	0.468	0.423	0.239	0.192	0.23
健康	西瓜	顆粒	果汁	0.505	0.342	0.355	0.276	0.177	0.125	0.166
顆粒	玻璃杯	香甜	果汁	0.497	0.276	0.468	0.43	0.239	0.222	0.216
顆粒	玻璃杯	美容	果汁	0.497	0.276	0.468	0.394	0.239	0.159	0.243
健康	顆粒	玻璃杯	果汁	0.492	0.342	0.276	0.468	0.125	0.229	0.239
顆粒	甜蜜	玻璃杯	果汁	0.478	0.276	0.359	0.468	0.147	0.239	0.238
西瓜	顆粒	美容	果汁	0.464	0.355	0.276	0.394	0.166	0.236	0.159
健康	維他命	解渴	果汁	0.457	0.342	0.369	0.405	0.244	0.207	0.208
新鮮	西瓜	美容	果汁	0.399	0.317	0.355	0.394	0.243	0.189	0.236
