				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
小蟲	花	自由	蝴蝶	0.517	0.288	0.384	0.254	0.099	0.154	0.156
美麗	梁祝	花蜜	蝴蝶	0.51	0.297	0.307	0.369	0.147	0.169	0.147
梁祝	山谷	自由	蝴蝶	0.509	0.307	0.367	0.254	0.138	0.136	0.144
美麗	蛹	花蜜	蝴蝶	0.509	0.297	0.399	0.369	0.173	0.169	0.214
飛翔	梁祝	花蜜	蝴蝶	0.508	0.364	0.307	0.369	0.185	0.2	0.147
花	山谷	動物	蝴蝶	0.507	0.384	0.367	0.267	0.207	0.102	0.202
花園	蛹	自由	蝴蝶	0.507	0.299	0.399	0.254	0.095	0.122	0.228
花朵	飛	梁祝	蝴蝶	0.506	0.479	0.269	0.307	0.139	0.236	0.173
春天	飛	花蜜	蝴蝶	0.503	0.361	0.269	0.369	0.137	0.2	0.159
翅膀	花叢	梁祝	蝴蝶	0.503	0.485	0.349	0.307	0.248	0.243	0.147
花園	翅膀	梁祝	蝴蝶	0.502	0.299	0.485	0.307	0.19	0.155	0.243
毛蟲	春天	自由	蝴蝶	0.501	0.406	0.361	0.254	0.168	0.118	0.234
標本	翅膀	梁祝	蝴蝶	0.501	0.328	0.485	0.307	0.238	0.137	0.243
小蟲	梁祝	花蜜	蝴蝶	0.5	0.288	0.307	0.369	0.112	0.204	0.147
花	山谷	自由	蝴蝶	0.499	0.384	0.367	0.254	0.207	0.156	0.144
春天	標本	梁祝	蝴蝶	0.496	0.361	0.328	0.307	0.127	0.235	0.137
蛹	梁祝	動物	蝴蝶	0.495	0.399	0.307	0.267	0.143	0.205	0.13
花朵	小蟲	梁祝	蝴蝶	0.492	0.479	0.288	0.307	0.233	0.236	0.112
飛	採蜜	梁祝	蝴蝶	0.491	0.269	0.353	0.307	0.203	0.173	0.062
美麗	小蟲	花	蝴蝶	0.491	0.297	0.288	0.384	0.169	0.21	0.099
飛舞	山谷	自由	蝴蝶	0.491	0.416	0.367	0.254	0.186	0.217	0.144
花	梁祝	自由	蝴蝶	0.489	0.384	0.307	0.254	0.164	0.156	0.136
花	蛹	自由	蝴蝶	0.487	0.384	0.399	0.254	0.166	0.156	0.228
