				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
瓦斯	碎片	死人	爆炸	0.537	0.385	0.416	0.328	0.143	0.207	0.242
火焰	破壞	意外	爆炸	0.534	0.393	0.27	0.422	0.148	0.166	0.237
瓦斯	碎片	火	爆炸	0.533	0.385	0.416	0.337	0.143	0.237	0.225
受傷	火花	死人	爆炸	0.533	0.391	0.389	0.328	0.164	0.201	0.211
核彈	瓦斯	火	爆炸	0.524	0.447	0.385	0.337	0.19	0.218	0.237
火藥	破壞	意外	爆炸	0.52	0.391	0.27	0.422	0.177	0.149	0.237
瓦斯	火	意外	爆炸	0.518	0.385	0.337	0.422	0.237	0.187	0.203
火焰	死人	破壞	爆炸	0.516	0.393	0.328	0.27	0.215	0.148	0.113
毀滅	火花	死人	爆炸	0.504	0.356	0.389	0.328	0.151	0.208	0.211
傷害	碎片	火	爆炸	0.503	0.321	0.416	0.337	0.197	0.15	0.225
傷害	火光	死人	爆炸	0.499	0.321	0.416	0.328	0.174	0.166	0.227
火藥	傷害	死人	爆炸	0.497	0.391	0.321	0.328	0.216	0.162	0.166
火藥	傷害	恐怖	爆炸	0.496	0.391	0.321	0.424	0.216	0.241	0.182
受傷	可怕	碎片	爆炸	0.493	0.391	0.376	0.416	0.209	0.241	0.241
火	意外	戰爭	爆炸	0.486	0.337	0.422	0.286	0.203	0.21	0.147
瓦斯	碎片	戰爭	爆炸	0.484	0.385	0.416	0.286	0.143	0.218	0.243
死亡	破壞	火	爆炸	0.479	0.469	0.27	0.337	0.241	0.222	0.134
火藥	毀滅	死人	爆炸	0.472	0.391	0.356	0.328	0.235	0.162	0.208
火花	傷害	死人	爆炸	0.462	0.389	0.321	0.328	0.199	0.211	0.166
傷害	碎片	死人	爆炸	0.461	0.321	0.416	0.328	0.197	0.166	0.242
毀滅	火光	死人	爆炸	0.457	0.356	0.416	0.328	0.21	0.208	0.227
火藥	恐怖	破壞	爆炸	0.456	0.391	0.424	0.27	0.241	0.177	0.211
破壞	火	意外	爆炸	0.455	0.27	0.337	0.422	0.134	0.237	0.203
碎片	火光	死人	爆炸	0.455	0.416	0.416	0.328	0.237	0.242	0.227
瓦斯	火光	死人	爆炸	0.453	0.385	0.416	0.328	0.243	0.207	0.227
受傷	碎片	死人	爆炸	0.452	0.391	0.416	0.328	0.241	0.201	0.242
危險	碎片	火	爆炸	0.451	0.334	0.416	0.337	0.219	0.192	0.225
危險	火焰	死人	爆炸	0.444	0.334	0.393	0.328	0.207	0.189	0.215
危險	瓦斯	死人	爆炸	0.444	0.334	0.385	0.328	0.207	0.189	0.207
火焰	傷害	死人	爆炸	0.43	0.393	0.321	0.328	0.232	0.215	0.166
危險	碎片	死人	爆炸	0.428	0.334	0.416	0.328	0.219	0.189	0.242
危險	瓦斯	火	爆炸	0.42	0.334	0.385	0.337	0.207	0.192	0.237
危險	火花	死人	爆炸	0.417	0.334	0.389	0.328	0.234	0.189	0.211
碎片	火光	戰爭	爆炸	0.416	0.416	0.416	0.286	0.237	0.243	0.223
瓦斯	火光	戰爭	爆炸	0.404	0.385	0.416	0.286	0.243	0.218	0.223
碎片	火	戰爭	爆炸	0.362	0.416	0.337	0.286	0.225	0.243	0.21
瓦斯	火	戰爭	爆炸	0.344	0.385	0.337	0.286	0.237	0.218	0.21
