				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
下雨	氣壓	太平洋	颱風	0.552	0.358	0.352	0.399	0.207	0.131	0.219
風雨	太平洋	山崩	颱風	0.545	0.456	0.399	0.317	0.205	0.227	0.195
風雨	氣壓	太平洋	颱風	0.545	0.456	0.352	0.399	0.238	0.205	0.219
台灣	氣壓	地震	颱風	0.543	0.347	0.352	0.4	0.161	0.202	0.192
天災	氣壓	太平洋	颱風	0.54	0.437	0.352	0.399	0.219	0.21	0.219
風雨	氣壓	地震	颱風	0.54	0.456	0.352	0.4	0.238	0.237	0.192
損失	台灣	風雨	颱風	0.539	0.309	0.347	0.456	0.144	0.233	0.196
放假	台灣	氣壓	颱風	0.538	0.302	0.347	0.352	0.186	0.115	0.161
淹水	氣壓	太平洋	颱風	0.537	0.295	0.352	0.399	0.153	0.137	0.219
災難	氣壓	太平洋	颱風	0.537	0.426	0.352	0.399	0.216	0.206	0.219
停電	太平洋	山崩	颱風	0.537	0.386	0.399	0.317	0.141	0.229	0.195
損失	台灣	山崩	颱風	0.533	0.309	0.347	0.317	0.144	0.167	0.13
損失	氣壓	太平洋	颱風	0.533	0.309	0.352	0.399	0.247	0.061	0.219
放假	風雨	地震	颱風	0.532	0.302	0.456	0.4	0.15	0.238	0.237
放假	台灣	山崩	颱風	0.532	0.302	0.347	0.317	0.186	0.119	0.13
下雨	台灣	氣壓	颱風	0.527	0.358	0.347	0.352	0.162	0.207	0.161
淹水	台灣	風雨	颱風	0.524	0.295	0.347	0.456	0.181	0.197	0.196
放假	損失	風雨	颱風	0.522	0.302	0.309	0.456	0.162	0.15	0.233
放假	太平洋	雨水	颱風	0.52	0.302	0.399	0.356	0.097	0.247	0.194
下雨	台灣	傷亡	颱風	0.52	0.358	0.347	0.325	0.162	0.213	0.135
風雨	氣壓	山崩	颱風	0.519	0.456	0.352	0.317	0.238	0.227	0.141
淹水	風雨	氣壓	颱風	0.514	0.295	0.456	0.352	0.197	0.153	0.238
氣壓	太平洋	山崩	颱風	0.513	0.352	0.399	0.317	0.219	0.141	0.195
破壞	台灣	雨水	颱風	0.513	0.277	0.347	0.356	0.186	0.149	0.132
淹水	破壞	太平洋	颱風	0.508	0.295	0.277	0.399	0.25	0.137	0.076
放假	氣壓	地震	颱風	0.508	0.302	0.352	0.4	0.115	0.238	0.192
損失	台灣	地震	颱風	0.507	0.309	0.347	0.4	0.144	0.203	0.202
放假	破壞	氣壓	颱風	0.499	0.302	0.277	0.352	0.139	0.115	0.177
破壞	大雨	台灣	颱風	0.499	0.277	0.408	0.347	0.199	0.186	0.148
淹水	台灣	氣壓	颱風	0.499	0.295	0.347	0.352	0.181	0.153	0.161
放假	損失	土石流	颱風	0.497	0.302	0.309	0.409	0.162	0.165	0.197
損失	風雨	地震	颱風	0.493	0.309	0.456	0.4	0.233	0.203	0.237
損失	台灣	土石流	颱風	0.491	0.309	0.347	0.409	0.144	0.197	0.233
破壞	太平洋	山崩	颱風	0.487	0.277	0.399	0.317	0.076	0.235	0.195
下雨	災難	氣壓	颱風	0.486	0.358	0.426	0.352	0.228	0.207	0.216
放假	損失	山崩	颱風	0.481	0.302	0.309	0.317	0.162	0.119	0.167
放假	風雨	傷亡	颱風	0.48	0.302	0.456	0.325	0.15	0.22	0.234
破壞	豪雨	氣壓	颱風	0.479	0.277	0.445	0.352	0.245	0.177	0.172
破壞	土石流	氣壓	颱風	0.478	0.277	0.409	0.352	0.223	0.177	0.16
放假	台灣	土石流	颱風	0.475	0.302	0.347	0.409	0.186	0.165	0.233
危險	土石流	太平洋	颱風	0.473	0.282	0.409	0.399	0.249	0.141	0.228
損失	豪雨	氣壓	颱風	0.472	0.309	0.445	0.352	0.214	0.247	0.172
危險	太平洋	山崩	颱風	0.47	0.282	0.399	0.317	0.141	0.192	0.195
損失	土石流	氣壓	颱風	0.467	0.309	0.409	0.352	0.197	0.247	0.16
放假	損失	台灣	颱風	0.466	0.302	0.309	0.347	0.162	0.186	0.144
放假	破壞	土石流	颱風	0.462	0.302	0.277	0.409	0.139	0.165	0.223
破壞	台灣	豪雨	颱風	0.46	0.277	0.347	0.445	0.186	0.245	0.178
損失	風雨	山崩	颱風	0.456	0.309	0.456	0.317	0.233	0.167	0.227
放假	危險	山崩	颱風	0.456	0.302	0.282	0.317	0.135	0.119	0.192
損失	台灣	氣壓	颱風	0.455	0.309	0.347	0.352	0.144	0.247	0.161
下雨	破壞	台灣	颱風	0.454	0.358	0.277	0.347	0.179	0.162	0.186
破壞	台灣	氣壓	颱風	0.451	0.277	0.347	0.352	0.186	0.177	0.161
放假	危險	土石流	颱風	0.445	0.302	0.282	0.409	0.135	0.165	0.249
放假	台灣	雨水	颱風	0.44	0.302	0.347	0.356	0.186	0.247	0.132
破壞	大雨	氣壓	颱風	0.439	0.277	0.408	0.352	0.199	0.177	0.221
放假	損失	氣壓	颱風	0.438	0.302	0.309	0.352	0.162	0.115	0.247
放假	台灣	傷亡	颱風	0.434	0.302	0.347	0.325	0.186	0.22	0.135
放假	損失	雨水	颱風	0.425	0.302	0.309	0.356	0.162	0.247	0.134
損失	氣壓	山崩	颱風	0.423	0.309	0.352	0.317	0.247	0.167	0.141
下雨	破壞	氣壓	颱風	0.423	0.358	0.277	0.352	0.179	0.207	0.177
放假	台灣	地震	颱風	0.423	0.302	0.347	0.4	0.186	0.238	0.202
損失	氣壓	地震	颱風	0.418	0.309	0.352	0.4	0.247	0.203	0.192
放假	破壞	台灣	颱風	0.415	0.302	0.277	0.347	0.139	0.186	0.186
下雨	損失	氣壓	颱風	0.415	0.358	0.309	0.352	0.15	0.207	0.247
放假	危險	雨水	颱風	0.409	0.302	0.282	0.356	0.135	0.247	0.15
放假	損失	地震	颱風	0.407	0.302	0.309	0.4	0.162	0.238	0.203
放假	破壞	山崩	颱風	0.403	0.302	0.277	0.317	0.139	0.119	0.235
放假	破壞	雨水	颱風	0.4	0.302	0.277	0.356	0.139	0.247	0.149
損失	風雨	氣壓	颱風	0.399	0.309	0.456	0.352	0.233	0.247	0.238
淹水	損失	風雨	颱風	0.399	0.295	0.309	0.456	0.232	0.197	0.233
淹水	損失	台灣	颱風	0.394	0.295	0.309	0.347	0.232	0.181	0.144
損失	大雨	氣壓	颱風	0.393	0.309	0.408	0.352	0.208	0.247	0.221
破壞	氣壓	山崩	颱風	0.392	0.277	0.352	0.317	0.177	0.235	0.141
破壞	台灣	土石流	颱風	0.391	0.277	0.347	0.409	0.186	0.223	0.233
破壞	台灣	山崩	颱風	0.39	0.277	0.347	0.317	0.186	0.235	0.13
放假	危險	地震	颱風	0.382	0.302	0.282	0.4	0.135	0.238	0.229
放假	雨水	傷亡	颱風	0.351	0.302	0.356	0.325	0.247	0.22	0.167
淹水	破壞	氣壓	颱風	0.344	0.295	0.277	0.352	0.25	0.153	0.177
淹水	損失	氣壓	颱風	0.324	0.295	0.309	0.352	0.232	0.153	0.247
淹水	破壞	台灣	颱風	0.303	0.295	0.277	0.347	0.25	0.181	0.186
