				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
耶誕節	精美	朋友	禮物	0.515	0.38	0.342	0.282	0.138	0.167	0.184
耶誕節	禮貌	神秘	禮物	0.514	0.38	0.411	0.285	0.199	0.147	0.217
慶祝	精美	朋友	禮物	0.514	0.448	0.342	0.282	0.184	0.189	0.184
耶誕節	節目	朋友	禮物	0.507	0.38	0.434	0.282	0.238	0.167	0.184
喜悅	情人	神秘	禮物	0.505	0.409	0.335	0.285	0.124	0.173	0.226
情人	友誼	精美	禮物	0.494	0.335	0.383	0.342	0.228	0.118	0.22
心意	友誼	神秘	禮物	0.493	0.406	0.383	0.285	0.216	0.17	0.194
精美	快樂	朋友	禮物	0.487	0.342	0.491	0.282	0.195	0.184	0.248
送人	情人	神秘	禮物	0.479	0.467	0.335	0.285	0.225	0.157	0.226
情人	節目	神秘	禮物	0.476	0.335	0.434	0.285	0.178	0.226	0.173
心意	禮貌	神秘	禮物	0.476	0.406	0.411	0.285	0.24	0.17	0.217
喜悅	禮貌	神秘	禮物	0.467	0.409	0.411	0.285	0.248	0.173	0.217
情人	快樂	神秘	禮物	0.456	0.335	0.491	0.285	0.201	0.226	0.227
慶祝	神秘	朋友	禮物	0.455	0.448	0.285	0.282	0.133	0.189	0.237
情人	禮貌	神秘	禮物	0.438	0.335	0.411	0.285	0.15	0.226	0.217
喜悅	精美	朋友	禮物	0.434	0.409	0.342	0.282	0.214	0.201	0.184
情人	愛	神秘	禮物	0.427	0.335	0.377	0.285	0.219	0.226	0.125
節目	神秘	朋友	禮物	0.407	0.434	0.285	0.282	0.173	0.184	0.237
耶誕節	神秘	朋友	禮物	0.396	0.38	0.285	0.282	0.147	0.167	0.237
喜悅	神秘	朋友	禮物	0.365	0.409	0.285	0.282	0.173	0.201	0.237
情人	友誼	神秘	禮物	0.354	0.335	0.383	0.285	0.228	0.226	0.194
快樂	神秘	朋友	禮物	0.346	0.491	0.285	0.282	0.227	0.248	0.237
